 1	15	16.87	 1	0.00	16.87	
 2	17	309.61	16	3.54	306.07	
 3	 5	384.06	33	3.91	380.16	
 4	18	379.29	38	4.07	375.22	
 5	 8	85.81	56	7.60	78.21	
 6	19	53.21	64	8.20	45.01	
 7	20	46.06	83	15.22	30.83	
 8	15	295.20	103	15.64	279.56	
 9	18	211.12	118	17.33	193.79	
10	14	315.52	136	17.84	297.68	
11	24	84.99	150	18.31	66.67	
12	 8	276.92	174	25.51	251.42	
13	24	434.43	182	26.92	407.51	
14	20	478.06	206	29.66	448.41	
15	19	130.01	226	35.23	94.79	
16	 7	177.38	245	36.47	140.92	
17	21	228.30	252	37.44	190.86	
18	17	144.25	273	37.91	106.34	
19	25	514.62	290	43.04	471.57	
20	16	448.24	315	46.03	402.21	
21	21	416.75	331	46.71	370.05	
22	 9	462.25	352	51.14	411.11	
23	10	248.62	361	58.55	190.07	
24	23	554.89	371	59.34	495.55	
25	16	354.98	394	60.57	294.41	
26	15	126.99	410	61.31	65.68	
27	16	308.34	425	62.02	246.31	
28	12	347.35	441	63.78	283.57	
29	 6	352.92	453	64.71	288.21	
30	13	176.01	459	64.74	111.26	
31	17	490.45	472	67.88	422.57	
32	 5	349.80	489	70.38	279.41	
33	14	153.79	494	70.41	83.39	
34	10	596.82	508	71.26	525.57	
35	11	179.72	518	72.35	107.38	
36	17	377.70	529	73.35	304.35	
37	24	127.65	546	73.52	54.12	
38	12	248.43	570	78.49	169.94	
39	21	179.71	582	80.07	99.64	
40	 9	281.35	603	84.13	197.22	
41	17	312.72	612	84.32	228.39	
42	23	102.13	629	85.04	17.09	
43	24	167.66	652	85.24	82.42	
44	25	235.11	676	86.61	148.51	
45	17	573.05	701	88.40	484.65	
46	21	117.48	718	89.65	27.83	
47	12	291.59	739	95.26	196.33	
48	18	629.41	751	96.01	533.39	
49	 7	403.09	769	96.98	306.10	
50	22	361.35	776	97.26	264.08	
51	23	379.26	798	103.83	275.43	
52	25	269.74	821	104.52	165.21	
53	13	508.78	846	107.09	401.69	
54	12	342.20	859	109.54	232.66	
55	24	470.46	871	110.87	359.58	
56	14	331.33	895	114.98	216.35	
57	14	231.07	909	118.63	112.43	
58	11	633.77	923	123.16	510.61	
59	 8	278.73	934	123.45	155.28	
60	 8	207.82	942	124.04	83.78	
61	25	249.39	950	124.24	125.15	
62	 7	220.56	975	124.98	95.58	
63	10	494.68	982	127.05	367.62	
64	 5	154.21	992	130.51	23.71	
65	 6	275.54	997	130.68	144.87	
66	16	637.16	1003	132.86	504.30	
67	21	556.92	1019	143.92	413.00	
68	10	305.08	1040	147.31	157.77	
69	13	411.70	1050	148.30	263.40	
70	20	598.57	1063	150.18	448.38	
71	14	269.76	1083	156.42	113.34	
72	 8	400.02	1097	157.39	242.63	
73	16	324.48	1105	160.24	164.24	
74	24	618.49	1121	161.61	456.88	
75	18	628.66	1145	163.03	465.63	
76	 8	552.32	1163	163.60	388.71	
77	23	348.54	1171	167.57	180.97	
78	11	455.79	1194	171.43	284.36	
79	14	356.77	1205	172.19	184.58	
80	19	391.55	1219	173.69	217.85	
