 1	 1	 4	19	
 1	 2	 3	58	
 1	 3	 1	 1	
 1	 4	 2	74	
 1	 5	 3	56	
 1	 6	 9	28	
 1	 7	 1	 1	
 1	 8	 1	21	
 1	 9	 1	31	
 1	10	 8	77	
 1	11	 1	17	
 1	12	 2	81	
 1	13	 1	90	
 1	14	 1	84	
 1	15	 1	55	
 2	16	 1	49	
 2	17	 2	27	
 2	18	 1	46	
 2	19	 4	79	
 2	20	 1	40	
 2	21	 1	47	
 2	22	 1	69	
 2	23	 1	 7	
 2	24	 1	79	
 2	25	 1	52	
 2	26	 1	79	
 3	27	 5	84	
 3	28	 1	71	
 3	29	 1	20	
 3	30	 4	 4	
 3	31	 1	15	
 3	32	 1	78	
 3	33	 4	66	
 3	34	 6	 8	
 3	35	 3	79	
 4	36	 2	76	
 4	37	 1	10	
 4	38	 6	87	
 4	39	 5	 2	
 4	40	 2	12	
 4	41	 7	16	
 4	42	 2	46	
 4	43	 1	32	
 4	44	 1	66	
 4	45	 7	45	
 4	46	 1	 7	
 4	47	 1	60	
 4	48	 1	53	
 4	49	 4	89	
 4	50	 1	74	
 4	51	 1	 5	
 5	52	 3	77	
 5	53	 1	80	
 5	54	 2	 1	
 5	55	 1	90	
 5	56	 1	48	
 5	57	 4	52	
 5	58	 1	69	
 5	59	 4	41	
 5	60	 2	 9	
 5	61	 1	32	
 5	62	 2	33	
 5	63	 1	35	
 5	64	 9	54	
 5	65	 1	35	
 5	66	 1	72	
 5	67	 1	61	
 5	68	 1	53	
 6	69	 1	51	
 6	70	 1	89	
 6	71	 4	 3	
 6	72	 1	65	
 6	73	 1	23	
 6	74	 4	80	
 7	75	 2	87	
 7	76	 1	77	
 7	77	 1	39	
 7	78	 3	53	
 7	79	 4	43	
 7	80	 2	13	
 7	81	 1	79	
 7	82	 3	62	
 7	83	 5	36	
 7	84	 1	 9	
 7	85	 7	31	
 7	86	 2	34	
 7	87	 4	17	
 7	88	 1	82	
 7	89	 1	81	
 7	90	 1	26	
 8	91	 4	61	
 8	92	 1	72	
 8	93	 2	74	
 8	94	 1	43	
 8	95	 6	12	
 8	96	 1	58	
 9	97	 1	81	
 9	98	 1	31	
 9	99	 1	63	
 9	100	 2	75	
 9	101	 1	36	
