 1	17	121.14	 1	0.00	121.14	
 2	13	192.34	18	1.23	191.11	
 3	 5	236.48	31	2.58	233.90	
 4	 5	286.94	36	4.51	282.43	
 5	11	443.23	41	5.33	437.90	
 6	18	499.46	52	7.02	492.44	
 7	24	98.65	70	8.66	89.99	
 8	10	382.05	94	9.04	373.01	
 9	18	363.88	104	11.84	352.03	
10	15	265.41	122	13.40	252.01	
11	 6	84.46	137	20.15	64.32	
12	13	194.52	143	27.94	166.57	
13	18	495.58	156	28.20	467.39	
14	 6	445.47	174	28.25	417.22	
15	 6	388.11	180	29.80	358.30	
16	19	378.17	186	30.41	347.76	
17	10	391.12	205	36.23	354.89	
18	23	162.60	215	43.37	119.22	
19	 9	73.55	238	43.63	29.91	
20	17	469.19	247	44.06	425.13	
21	16	175.99	264	46.45	129.54	
22	 7	94.23	280	47.27	46.95	
23	 6	267.74	287	47.66	220.07	
24	11	86.79	293	48.10	38.69	
25	23	325.09	304	48.50	276.59	
26	15	509.22	327	50.05	459.17	
27	 6	124.25	342	52.07	72.18	
28	24	165.58	348	54.67	110.91	
29	24	373.26	372	56.83	316.43	
30	22	311.76	396	57.12	254.64	
31	 8	496.51	418	58.93	437.58	
32	14	120.64	426	59.05	61.60	
33	14	212.29	440	61.02	151.26	
34	16	158.92	454	61.48	97.45	
35	 7	551.54	470	62.21	489.33	
36	14	544.77	477	63.34	481.43	
37	22	365.27	491	65.24	300.03	
38	18	552.80	513	65.52	487.28	
39	23	412.08	531	66.80	345.28	
40	17	91.59	554	69.63	21.96	
41	 8	400.47	571	70.67	329.80	
42	14	362.20	579	70.73	291.47	
43	11	501.27	593	71.92	429.35	
44	 6	122.41	604	72.43	49.98	
45	 8	438.36	610	73.60	364.76	
46	12	256.06	618	75.44	180.62	
47	14	397.52	630	75.79	321.72	
48	18	239.69	644	75.93	163.76	
49	24	136.33	662	78.00	58.34	
50	24	320.09	686	79.38	240.71	
51	16	372.94	710	80.58	292.36	
52	 7	504.72	726	84.87	419.85	
53	22	112.27	733	90.25	22.01	
54	18	438.08	755	91.54	346.54	
55	 6	490.70	773	92.41	398.29	
56	15	498.17	779	94.66	403.51	
57	20	110.73	794	94.94	15.79	
58	25	409.08	814	97.26	311.83	
59	12	121.99	839	97.50	24.50	
60	25	280.07	851	103.33	176.74	
61	 6	469.00	876	103.82	365.18	
62	24	189.42	882	107.48	81.94	
63	20	365.74	906	107.70	258.04	
64	 7	472.42	926	108.56	363.86	
65	12	177.57	933	109.44	68.13	
66	24	478.07	945	111.89	366.18	
67	22	538.21	969	112.26	425.96	
68	22	312.38	991	117.04	195.34	
69	14	309.21	1013	118.52	190.69	
70	21	334.28	1027	120.15	214.13	
71	25	505.63	1048	124.61	381.03	
72	 9	170.29	1073	125.12	45.17	
73	17	558.93	1082	125.45	433.48	
74	 6	349.36	1099	129.32	220.05	
75	17	463.87	1105	129.45	334.42	
76	 5	358.19	1122	133.23	224.96	
77	 5	296.27	1127	133.45	162.82	
78	23	531.55	1132	135.89	395.66	
79	 8	190.83	1155	136.45	54.38	
80	25	600.95	1163	136.63	464.33	
