 1	 7	67.23	 1	0.00	67.23	
 2	17	52.61	 8	2.35	50.26	
 3	12	199.19	25	3.25	195.94	
 4	18	403.21	37	4.31	398.90	
 5	14	465.29	55	8.16	457.13	
 6	22	400.83	69	11.08	389.75	
 7	16	193.41	91	12.84	180.57	
 8	 5	303.44	107	13.75	289.69	
 9	 5	128.65	112	16.33	112.32	
10	 6	276.00	117	26.37	249.62	
11	 9	425.81	123	26.90	398.91	
12	 5	326.42	132	31.80	294.62	
13	 5	204.78	137	33.14	171.63	
14	11	367.71	142	33.33	334.38	
15	24	46.43	153	35.89	10.54	
16	 6	491.59	177	38.39	453.20	
17	12	554.77	183	42.51	512.26	
18	 6	116.25	195	47.02	69.24	
19	25	308.51	201	47.20	261.31	
20	13	367.89	226	48.41	319.48	
21	15	314.47	239	49.75	264.72	
22	17	323.27	254	53.25	270.02	
23	22	369.29	271	55.17	314.12	
24	 8	531.09	293	55.25	475.83	
25	23	171.21	301	56.48	114.73	
26	12	315.46	324	59.04	256.42	
27	22	547.79	336	59.50	488.28	
28	17	87.83	358	62.50	25.33	
29	16	535.64	375	64.76	470.88	
30	24	536.54	391	64.97	471.56	
31	12	522.87	415	71.27	451.59	
32	23	542.34	427	71.67	470.67	
33	11	84.42	450	73.36	11.06	
34	18	558.36	461	74.80	483.56	
35	15	405.41	479	75.57	329.84	
36	14	419.14	494	79.64	339.49	
37	13	602.48	508	87.65	514.83	
38	17	575.67	521	88.36	487.32	
39	12	458.72	538	89.67	369.05	
40	 8	355.03	550	90.69	264.34	
41	 5	100.78	558	91.12	9.65	
42	17	276.90	563	93.66	183.24	
43	16	182.05	580	97.12	84.93	
44	14	544.66	596	99.48	445.18	
45	25	197.25	610	100.17	97.08	
46	20	590.82	635	102.29	488.53	
47	15	343.36	655	103.81	239.55	
48	12	379.65	670	106.19	273.45	
49	23	572.48	682	108.84	463.64	
50	18	503.72	705	121.90	381.81	
51	16	327.09	723	121.97	205.13	
52	17	393.55	739	129.02	264.54	
53	 7	408.52	756	132.85	275.67	
54	 8	384.52	763	135.67	248.84	
55	 8	324.91	771	136.14	188.77	
56	 7	515.07	779	140.23	374.84	
57	24	189.53	786	140.52	49.01	
58	13	253.08	810	148.37	104.72	
59	18	468.98	823	151.87	317.12	
60	18	359.49	841	155.47	204.02	
61	22	341.35	859	156.10	185.25	
62	 8	543.76	881	157.66	386.10	
63	10	270.19	889	157.96	112.23	
64	24	285.84	899	158.81	127.02	
65	13	600.01	923	163.96	436.05	
66	15	455.47	936	164.34	291.13	
67	14	328.61	951	164.76	163.86	
68	18	425.30	965	169.70	255.61	
69	10	182.08	983	171.51	10.57	
70	 6	638.81	993	171.78	467.04	
71	 5	371.64	999	173.91	197.74	
72	 7	195.53	1004	174.33	21.20	
73	20	656.25	1011	184.91	471.34	
74	22	610.15	1031	186.48	423.67	
75	18	409.99	1053	189.14	220.85	
76	18	316.46	1071	191.29	125.17	
77	24	303.78	1089	195.32	108.46	
78	13	478.82	1113	196.25	282.57	
79	21	309.89	1126	196.68	113.21	
80	12	239.64	1147	198.07	41.56	
