no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.65
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 12142
empty_posi: 20516
chaotical_: 26560
3942,32034,14790,5090,3114,
18827,11682,30429,14495,4419,
1410,6754,2602,25798,14104,
1578,22268,14554,8062,23034,
11236,31029,1430,13660,17238,
9319,23129,17660,25014,31715,
16097,10141,3754,29042,4283,
13014,10340,19421,10388,30450,
19934,2629,15849,24163,6622,
29303,10814,12108,26649,3259,
17908,12067,3328,15408,11919,
24438,18792,6267,27584,6403,
28171,12526,8996,23771,30777,
11211,28092,13018,26718,10742,
3886,30677,2300,9539,11373,
32765,2726,14466,25645,18340,
1831,30755,17385,11495,4386,
16480,23618,9562,25402,20658,
10408,11696,9145,28197,14195,
14721,15879,30807,5588,25181,
25476,2893,15106,16117,25828,
1183,24607,30350,6065,31816,
2258,30610,22963,10804,22641,
15713,23984,31217,29140,1193,
27104,19635,17055,19450,16371,
21543,9614,1511,22157,4047,
24171,14147,2071,6032,7074,
29865,6200,13860,17919,26140,
15735,20506,20674,31739,18621,
11976,270,12394,17169,17889,
21940,30641,3418,17473,18845,
24499,30235,8224,19383,23237,
17754,23982,12536,25293,28864,
21456,245,31447,13551,27293,
1761,19836,6414,9117,9612,
19984,3184,28474,10744,22487,
28416,24865,20299,5919,23773,
8075,15940,31750,12153,25582,
465,11699,32498,30698,25756,
21158,28888,21227,32439,8324,
16410,26899,10357,26550,6380,
12038,16574,27538,8725,19467,
11008,32478,8521,13376,21173,
6171,25271,5399,17259,32554,
2989,6835,4950,29433,10897,
3605,2613,30905,26101,8768,
23994,26685,18030,15026,22636,
31091,23976,28305,8426,11955,
24155,15780,22441,9390,22351,
29590,7461,19844,11525,21997,
