no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.75
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 29989
empty_posi: 28532
chaotical_: 30928
27290,4562,4253,17852,19154,
32659,12577,970,22511,1335,
8650,25440,20967,937,5452,
30673,17660,25952,17754,6072,
2652,15823,32628,16976,30786,
9916,24645,31299,24197,4870,
5875,22444,3226,361,15694,
19074,20014,3549,21598,1114,
32589,8021,3591,25660,21148,
2533,7547,18494,10207,9198,
28575,2737,21671,5848,4787,
15212,14241,2201,31081,27489,
7718,28885,30368,12267,18774,
13283,23575,13562,14253,28048,
10854,452,8076,31784,1672,
16908,32241,24551,28154,25940,
27365,23213,2193,18546,28164,
3487,9999,17109,15594,11464,
24948,22873,16913,21019,166,
18972,6992,1169,13758,5374,
17210,16293,21510,4340,11916,
8692,20406,9486,12273,30290,
10525,49,30525,9482,9225,
32019,13404,17468,4548,23478,
26176,16314,6426,25152,2199,
24023,7594,24523,14289,28591,
32174,17078,19590,20007,7782,
4588,6193,9231,31982,24543,
3438,13600,3630,30909,10824,
28854,29708,5724,10975,21576,
5255,2723,10057,30468,5885,
26404,10176,17300,9641,27056,
2765,12163,20855,32393,13361,
12578,8176,19391,16010,27345,
9320,30441,22394,17236,4269,
27399,30815,11231,6366,23094,
8300,12686,6614,21981,4228,
10673,17429,6501,14964,20209,
30985,12239,27549,25841,21319,
5677,17826,12014,4649,16535,
1298,13487,31469,1972,4999,
12831,5590,8244,17087,13089,
26094,7002,14837,7712,12326,
31809,1642,15185,9546,20890,
18996,14106,20593,31406,22859,
14517,24418,14285,3494,32466,
27770,21997,21244,30226,13820,
14082,14652,18444,13529,17766,
5927,22541,9403,22063,5278,
8172,31529,8209,6222,27860,
