no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.75
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 24754
empty_posi: 24450
chaotical_: 21371
17073,16813,6043,2040,12677,
7969,13737,8870,29097,25449,
26025,819,20138,18431,32230,
13851,14233,13549,24034,28933,
16499,17241,17434,7518,3386,
21805,15220,9849,7692,6422,
13307,32135,738,13300,5045,
25405,13271,8277,10994,18280,
30800,29576,18438,27359,2171,
1268,12492,14383,18178,9090,
11611,24272,20910,6735,10032,
30853,24417,8014,9767,28890,
15396,737,3884,10833,19762,
653,20356,8391,4580,8616,
21994,15474,24092,19450,30563,
4721,32274,9470,592,21512,
23240,10763,11013,27986,3503,
21406,28991,21925,749,31888,
30672,24103,12320,2539,31661,
29332,12222,21731,29298,28298,
27828,37,15158,5401,25104,
16303,3925,4935,20216,4450,
13182,10381,27571,14355,706,
24322,21946,31656,23600,13337,
18661,28276,19544,19854,31201,
11201,32501,14646,6023,25270,
8759,22271,6205,13717,28658,
12044,16026,6965,11882,14086,
1535,30044,28923,8094,17925,
21791,3469,23360,5381,9519,
3786,22695,23606,3641,23209,
14638,23610,7687,41,3560,
11188,13971,6374,28361,32469,
16245,24935,15332,29517,15177,
2211,25810,20744,31008,5175,
5703,2049,1472,23484,10902,
30821,30865,27297,30206,10887,
27168,17046,9231,25708,29808,
21763,6788,21305,22715,22482,
28169,6498,10495,23068,5717,
24327,5964,9014,6057,2003,
8390,12305,19463,11683,9043,
652,16204,29383,12279,10458,
16560,21156,21618,29334,18259,
8521,5667,16437,5387,210,
31527,25886,18853,12977,24440,
8961,29018,26581,16571,9053,
25079,26596,25386,8874,854,
10741,18200,30711,203,2599,
24627,13043,14280,17233,1553,
