no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 80
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.55
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 12196
empty_posi: 13866
chaotical_: 3242
10849,24594,25303,9545,14241,
7474,1886,4327,24258,6754,
28116,32138,6767,30994,20536,
13339,10830,28209,15382,17048,
20367,9892,21140,21896,31735,
12898,6434,2207,21020,4462,
9003,29159,6901,4647,4472,
24306,12987,26669,10942,3716,
700,6820,27143,17645,14681,
12965,31277,28681,16603,3989,
22299,22105,18099,11086,27330,
9411,30575,20104,25546,1572,
17898,25647,16386,8140,14938,
30037,6673,23994,5800,24547,
14857,31319,23598,17354,9178,
6601,18226,18160,1369,31708,
31064,8264,1203,26202,154,
22965,28180,10933,22877,31659,
21233,21034,23383,25617,8650,
9403,10999,4,4840,28489,
29511,18678,25673,4387,4931,
2019,13871,8385,7911,21304,
26570,17432,7107,1632,29699,
14302,11650,24263,16591,25618,
25087,1167,29141,12988,9173,
14097,16471,21502,8044,14276,
27181,7903,21818,11919,20928,
348,31561,14680,26122,11262,
31762,12372,32371,19125,19748,
11509,28161,15283,1967,23207,
3127,11622,7797,1320,27569,
26324,16028,21217,22587,14407,
17120,14911,170,15827,28832,
27263,32737,24171,28593,5585,
25004,7088,9761,2483,13781,
24627,23561,3278,13805,17967,
23388,7705,28690,10109,30165,
14794,27636,9537,6553,29051,
12638,8466,10793,12373,3497,
1476,29434,321,25372,31442,
16655,6609,14646,30836,28723,
4438,16830,10872,23766,6938,
23246,9126,28978,32411,24704,
25988,18082,31427,15346,16955,
22363,27913,11706,5832,28432,
118,24789,5968,24964,16789,
29714,18688,19048,31633,13875,
29624,29464,32060,16852,1467,
7426,14322,5309,29448,31724,
6405,1440,25878,4109,2745,
