no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.55
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 7266
empty_posi: 15688
chaotical_: 15798
3955,27588,3469,14251,1532,
8740,4823,11556,6900,3996,
26800,31836,6864,99,13181,
30714,11744,19224,966,18040,
1199,14992,11185,22973,11336,
23001,16894,27304,27864,29522,
11192,18399,14349,28012,18466,
28850,11681,12370,7911,24305,
843,3134,1416,12435,18288,
11908,17402,3629,21440,26828,
1669,19824,13639,11608,22917,
25329,32671,19084,22243,25162,
16886,1689,746,23915,22862,
21357,6819,9756,19705,5067,
26732,11812,12306,19538,25437,
1742,23617,15403,9184,19151,
26483,4712,28420,28859,21931,
5246,24902,26122,18540,7389,
1447,10689,14364,20005,26753,
4523,3032,29337,15360,24871,
6663,12524,8497,3222,12656,
15138,28761,30080,21424,21247,
25317,19176,23327,23107,21564,
18616,20590,23980,7060,27025,
15409,6060,14600,11085,15134,
32622,21104,30973,23649,17794,
16419,29557,26134,22023,14045,
10680,29404,6989,26261,13161,
2718,22132,439,11864,12413,
10629,32369,22842,23985,14897,
14012,11556,4020,12604,29075,
28163,1824,15191,5973,3823,
3933,2968,20625,6517,17809,
18230,2821,3247,3390,9137,
7869,25206,19,26846,9593,
27597,15343,32702,11890,27977,
7760,27262,29412,7694,4307,
6632,20303,26452,23332,31785,
3963,25555,27050,1057,31213,
6567,18823,15602,22541,11974,
20196,6236,32526,23265,4255,
8376,9442,13482,22867,10275,
3944,23794,10114,4017,3623,
14404,21448,16004,14906,25446,
9986,9023,7375,29660,15849,
25314,16109,8186,24100,17843,
18211,7799,5290,23353,10760,
26239,21379,21512,24760,409,
27462,5966,6370,26183,24629,
24158,19129,11997,30247,3031,
