no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.75
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 17536
empty_posi: 5639
chaotical_: 30319
31676,17533,3488,9276,28718,
25904,13010,31961,24395,25514,
8440,25342,11960,18479,4265,
19929,19858,29414,24880,24411,
4660,14460,32694,31853,7442,
30510,16524,31843,18315,21794,
14908,1581,9881,14890,2146,
4146,25740,5692,12030,8541,
6867,23415,13886,26963,8561,
20838,20640,21193,24311,5846,
14365,16125,9098,21767,3487,
3718,4193,5946,17761,2310,
7360,15205,19112,31737,30262,
4309,15871,14611,6395,16423,
26839,13450,6174,5702,32761,
7276,5285,21726,25758,8431,
8932,10239,21715,1604,1457,
18234,30977,27007,11507,552,
14688,5129,24884,20557,16832,
22151,28902,28627,21356,1162,
7331,17021,11035,13723,26628,
16447,24673,23679,7294,21885,
25654,12584,11051,14508,30857,
16207,29122,18965,9320,9129,
24525,22432,2481,13769,7388,
14040,8037,1024,25874,17541,
4985,10937,88,26786,32004,
30223,14650,24275,2247,11328,
16341,2034,29996,16416,30307,
24301,17758,18669,28881,30137,
2619,14224,29882,21469,19985,
3119,4679,22165,25675,24167,
28226,586,27742,15072,10611,
26421,2641,20213,6812,23125,
10516,32682,8941,31111,6932,
15540,9131,31648,5752,20132,
6243,21651,15721,19671,14093,
22371,29940,17034,22886,9526,
25082,9616,28254,21375,14725,
2566,22026,29336,11529,23144,
30279,5839,4626,2378,8970,
28293,21980,13612,26315,28164,
28497,25596,16062,18404,6604,
1522,314,23396,29598,21208,
16109,29784,1879,6164,11281,
26025,19446,19429,29922,9362,
25151,25531,10426,8409,3917,
18416,13529,15960,5305,8655,
13753,22375,25661,32270,30921,
15042,17973,17428,18257,14467,
