no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.55
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 32704
empty_posi: 20101
chaotical_: 14313
27022,16362,27938,23618,11731,
17389,27056,28241,21927,12318,
4720,17312,6447,17705,15064,
19975,30554,19908,26571,13963,
8853,2374,31779,2053,24038,
18175,10231,9198,432,23793,
8261,19664,29126,23238,26156,
19298,6808,4788,10795,27163,
20559,30238,25449,9584,30935,
8214,9607,10244,1176,25151,
27394,32300,17843,30813,6096,
29842,18706,31674,15962,15021,
277,27374,15056,15615,2988,
4014,8210,2632,21545,8584,
2550,6496,20804,11888,24991,
18797,14384,24099,13251,3426,
28958,28309,25020,20054,30388,
9011,27641,24373,31979,13243,
24151,15305,21128,29673,15267,
16699,13110,22258,15593,21162,
29983,30405,5539,3603,2283,
19284,29234,12478,486,14660,
29061,12045,7801,3854,4385,
8231,11973,2489,8142,31605,
27956,12730,24267,1765,20379,
7575,19050,4162,1707,4452,
17806,26860,9821,955,19413,
23031,673,21157,10897,6055,
9215,303,5969,12763,15940,
21806,5484,15814,18323,19650,
7155,3670,20839,15051,8570,
13822,3506,32728,20567,4559,
15888,6799,4204,23038,4799,
26378,31682,6239,9287,28480,
30378,3519,20130,22232,10127,
10319,18510,26109,21102,15384,
7558,105,6641,24355,6559,
15662,29850,19438,16513,21776,
22373,9392,17169,27174,29014,
5172,2230,25623,6573,8832,
24052,18728,28696,11259,14041,
27975,14573,28689,32531,20232,
274,25758,30736,474,15390,
27616,32223,10907,9247,22089,
19591,26369,21373,29549,22181,
32378,1756,3158,23334,18995,
16292,2816,28158,14960,28099,
24929,9331,22974,10977,9902,
102,25901,20331,2342,10916,
4733,6491,13747,25541,5802,
