no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.65
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 7141
empty_posi: 20841
chaotical_: 12978
21554,22043,26882,27230,22217,
17686,12899,7465,9182,18556,
20136,23714,3600,20880,21702,
8483,21564,28329,10043,24982,
19579,8472,10982,10104,28155,
18049,21061,4322,21727,12825,
11070,26635,9409,24143,13968,
21471,19692,26661,22776,1952,
17488,25971,29565,329,6814,
8514,19738,23281,12058,7728,
23689,16464,12092,29237,16851,
23558,8971,18565,11310,25010,
25928,29137,15231,24218,4577,
17414,5655,17864,27908,3914,
24368,28649,8139,18181,4501,
30085,19512,2286,15338,26017,
19994,13181,4889,8545,2444,
466,13142,8335,6442,13715,
20223,29848,9883,10122,15575,
2234,15259,4355,15718,16609,
21488,31555,9633,21893,17174,
8006,10598,19269,31272,31453,
8020,12782,31641,1787,16076,
9303,32402,12969,7196,32548,
7932,20119,3723,6631,11771,
16926,17956,8999,13272,31972,
4311,31244,19325,3231,14412,
21381,15018,12301,15639,31040,
13897,26874,29596,18335,30029,
18171,7883,13137,20941,14801,
6255,28844,23589,14259,32393,
29770,210,20452,15755,28756,
20181,20895,6239,7043,3209,
16737,21831,19877,12032,29442,
11122,19552,15398,32649,11009,
29229,10700,17394,16549,31019,
29149,10571,24279,26095,4013,
10753,30928,28650,28362,2569,
9500,14875,4510,5107,8372,
2329,12260,26063,8357,7137,
20089,5242,26996,1217,2697,
32569,5556,6454,31508,23539,
14659,26350,23628,8672,15000,
29824,14822,3558,5930,19398,
19050,26057,21064,11171,31571,
23514,18549,29582,15306,24268,
10314,29717,16100,16453,5963,
11970,19274,2239,12495,7040,
9776,27793,11131,16015,9343,
18475,26645,30156,31638,1377,
