no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 80
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.65
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 12490
empty_posi: 11496
chaotical_: 23867
28185,7701,19502,27616,15720,
32079,29458,24012,30880,4686,
2191,27590,8779,7186,30493,
21978,8478,19071,22556,23929,
20451,4600,8100,20920,2059,
6558,16646,25697,6497,7136,
6010,1813,21507,6549,3569,
19375,27434,18023,14955,14186,
17265,3600,15841,17271,737,
20115,15907,22841,24874,17652,
1647,30875,13263,16191,11376,
21048,8936,24743,22834,15675,
22463,32079,18585,6055,8770,
22487,11019,26384,13164,12585,
1284,2880,15419,14884,26351,
4094,31962,27355,18030,28465,
12084,13784,9755,12872,26205,
5715,417,18228,7271,19162,
30921,22254,22826,14485,28418,
20430,29803,22691,963,21680,
15176,10867,8405,16294,30624,
17283,5099,10045,2542,8241,
21639,15913,28149,22542,18821,
31530,10358,15228,13283,1646,
4197,26945,27926,8811,1877,
8203,22328,1,24170,30586,
29126,27356,23506,26734,4830,
29180,28167,466,24623,12771,
13841,7090,22804,10485,6287,
12681,32643,20936,25117,28347,
28814,7799,27769,14439,5507,
29579,23906,3412,30364,2565,
5963,31670,11055,24042,5445,
25515,20249,31165,22185,14978,
24944,26936,17667,24373,14008,
3248,23875,29832,25562,22834,
30515,29233,29301,2058,21437,
8322,15991,5287,12497,22527,
15813,7366,17683,14227,32155,
16202,28773,928,28080,10351,
3566,21170,19815,11589,28717,
13335,24695,8918,15487,18004,
29238,3590,30265,32748,14434,
22255,18759,20620,12715,12241,
12746,26724,27387,11534,7837,
3900,9900,24929,12040,6954,
32638,31271,28564,21455,996,
7910,26667,30290,27641,1081,
12446,18501,18915,17904,22800,
15781,27147,3215,27565,1669,
