no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.55
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 10224
empty_posi: 9132
chaotical_: 20757
15546,27199,24456,10563,4914,
9890,13773,17215,12172,15317,
14559,11995,3572,28055,18004,
14718,29320,19430,21587,15511,
31220,8930,9528,23718,19256,
654,4330,31570,2521,16892,
1057,23495,21477,27449,1294,
25225,9789,25631,32431,31237,
26098,1696,1501,8860,22495,
12998,31389,17940,13956,16280,
30215,4720,2146,15550,19119,
4877,8156,26626,30306,11246,
8560,15232,31183,11724,26226,
6922,7640,15312,28366,23044,
22419,10480,21650,13832,32326,
20247,18876,20538,22542,21855,
18644,27301,23389,6626,24979,
872,6597,21778,7908,13472,
16215,30003,15532,17313,5888,
1510,3448,2562,25723,10674,
25999,2692,32272,10528,14173,
17992,8817,9500,608,11432,
25723,8516,13277,10602,25070,
5399,22582,26046,2999,9084,
29633,8792,18479,308,8133,
17866,2477,29079,30478,22602,
20483,2793,11367,17040,29189,
21790,28971,5324,18557,197,
8226,31443,21124,15178,18242,
31826,5170,23435,18930,23796,
12368,17008,18443,14022,15973,
8950,9821,2713,12249,22648,
8734,28694,21087,23395,431,
15458,16133,3474,647,28908,
21221,31945,3242,22702,13020,
6938,5032,21752,22794,15643,
22079,22757,20953,741,26990,
29609,22811,9034,28747,7203,
2156,3285,16680,8601,13994,
31157,2053,16305,425,8384,
31953,14100,31322,29300,3791,
1370,5439,15882,32377,3148,
30457,14334,22163,32369,28039,
21526,19720,22358,4617,28220,
16577,9542,30046,12033,7088,
4032,30768,31446,4630,4137,
7823,31241,386,25076,14051,
8039,21672,8027,26078,2968,
27336,13784,10102,24098,3942,
12560,18191,15765,30255,3622,
