no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.65
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 21690
empty_posi: 15497
chaotical_: 3687
1180,24750,6098,5996,4768,
629,32044,15809,13899,18237,
10150,1801,16494,19909,6444,
24048,24694,31935,570,14327,
25838,23591,18873,10899,17495,
30117,28990,29623,4866,7001,
24423,2792,4242,16738,7594,
816,21280,25051,7024,26070,
27933,13247,27648,16417,13076,
30800,26501,24074,16074,30504,
24790,29775,22742,2580,21868,
5934,15628,2516,28827,7134,
816,20623,31610,18282,7189,
22118,20917,12185,26505,1183,
27467,8891,8385,26226,14703,
31442,25713,6021,5238,17045,
12667,7830,28418,2240,496,
22111,4355,2669,11201,31195,
31395,7634,27340,1477,30753,
4734,18782,1755,29795,28149,
10525,9872,24287,23975,18900,
9706,483,27600,20788,8586,
10338,14937,11620,31320,32580,
24795,8737,7681,25261,18943,
23241,19205,8297,16965,15116,
10210,4625,16284,17354,8357,
15641,1123,2611,5901,25105,
21751,7140,18392,21263,30353,
27079,15523,31210,13341,25802,
6023,25811,28375,16561,11617,
22027,8908,1952,19505,16286,
24461,922,19371,19829,9845,
32059,31182,21192,4606,11811,
13547,18814,32125,20933,11109,
17164,10215,20629,22418,3459,
9124,15130,5665,23299,5563,
13222,28022,993,28982,5207,
28331,2104,2974,32048,24894,
171,884,16002,23503,27320,
22109,7818,1908,29012,11082,
15531,297,11320,7181,23380,
15585,18686,19881,19794,15120,
29330,2518,12704,13040,24259,
8710,15871,31457,8198,22962,
23828,13930,11727,11631,13435,
8535,6375,20488,5348,20111,
16939,17539,31608,4152,10512,
8308,3939,31584,1140,4933,
24854,6978,14036,32233,8098,
254,20904,6638,4953,5167,
