 1	22	70.27	 1	0.00	70.27	
 2	14	270.64	23	5.09	265.55	
 3	 8	206.87	37	5.40	201.47	
 4	 7	303.72	45	7.68	296.04	
 5	21	147.32	52	11.19	136.13	
 6	 8	285.58	73	11.32	274.26	
 7	20	202.07	81	11.69	190.39	
 8	13	285.02	101	13.75	271.27	
 9	18	54.25	114	16.03	38.22	
10	10	146.65	132	16.57	130.08	
11	10	344.23	142	16.81	327.43	
12	11	74.71	152	16.90	57.81	
13	11	277.51	163	19.34	258.16	
14	17	186.59	174	22.06	164.53	
15	15	143.07	191	26.17	116.90	
16	12	263.61	206	27.17	236.45	
17	22	383.58	218	27.21	356.37	
18	13	373.08	240	28.45	344.63	
19	20	314.97	253	28.84	286.13	
20	21	267.49	273	29.55	237.94	
21	14	53.55	294	30.08	23.47	
22	24	56.95	308	30.11	26.84	
23	23	50.05	332	31.02	19.03	
24	 5	98.73	355	31.82	66.90	
25	21	208.17	360	33.93	174.24	
26	21	119.82	381	34.22	85.59	
27	19	174.02	402	35.78	138.24	
28	21	247.29	421	38.66	208.63	
29	15	215.97	442	45.80	170.17	
30	22	399.04	457	48.51	350.53	
31	15	101.28	479	51.76	49.52	
32	25	119.27	494	52.41	66.85	
33	 9	123.81	519	53.00	70.81	
34	10	178.83	528	53.79	125.04	
35	22	94.13	538	56.97	37.16	
36	24	324.60	560	61.27	263.32	
37	11	218.56	584	61.36	157.19	
38	22	341.41	595	61.92	279.49	
39	15	425.97	617	62.52	363.45	
40	17	419.57	632	64.50	355.07	
41	25	129.10	649	64.69	64.41	
42	19	157.27	674	66.47	90.80	
43	20	229.09	693	68.12	160.97	
44	21	400.19	713	70.10	330.09	
45	 9	176.38	734	75.96	100.41	
46	25	379.52	743	76.39	303.13	
47	25	274.02	768	76.45	197.57	
48	23	380.58	793	77.69	302.88	
49	 6	215.87	816	78.43	137.44	
50	25	242.56	822	78.80	163.76	
51	11	325.22	847	85.64	239.58	
52	 9	290.95	858	86.21	204.74	
53	21	370.19	867	86.58	283.61	
54	13	451.09	888	86.61	364.48	
55	24	261.26	901	87.40	173.86	
56	 5	280.84	925	88.56	192.28	
57	10	453.57	930	91.30	362.27	
58	 8	259.30	940	91.93	167.37	
59	18	327.52	948	94.98	232.54	
60	11	142.34	966	95.28	47.06	
61	 8	303.45	977	95.44	208.01	
62	 8	449.13	985	95.72	353.41	
63	 7	444.90	993	99.90	345.00	
64	18	294.22	1000	101.64	192.57	
65	 6	447.73	1018	102.35	345.39	
66	 9	250.07	1024	104.59	145.48	
67	10	208.19	1033	105.04	103.15	
68	20	348.90	1043	106.81	242.10	
69	22	343.08	1063	106.88	236.20	
70	17	309.95	1085	106.94	203.01	
71	11	183.16	1102	107.42	75.74	
72	25	448.13	1113	109.60	338.53	
73	 5	230.09	1138	110.69	119.41	
74	 5	184.74	1143	112.09	72.65	
75	20	287.64	1148	120.72	166.92	
76	17	159.26	1168	123.66	35.60	
77	 5	231.99	1185	123.69	108.30	
78	20	262.18	1190	125.33	136.85	
79	12	160.86	1210	133.36	27.50	
80	 7	164.70	1222	134.00	30.70	
