 1	18	305.40	 1	0.00	305.40	
 2	 6	271.08	19	1.47	269.61	
 3	15	90.24	25	1.56	88.68	
 4	24	166.37	40	1.86	164.52	
 5	24	157.02	64	6.92	150.10	
 6	23	99.86	88	7.96	91.89	
 7	21	305.39	111	10.07	295.32	
 8	 8	164.73	132	10.76	153.98	
 9	15	313.46	140	11.40	302.06	
10	10	189.84	155	11.50	178.34	
11	23	308.60	165	13.70	294.90	
12	13	231.11	188	13.82	217.29	
13	25	49.88	201	16.53	33.35	
14	 8	293.45	226	18.70	274.75	
15	11	157.60	234	20.36	137.24	
16	14	278.58	245	22.55	256.03	
17	14	169.29	259	23.09	146.20	
18	21	51.73	273	23.52	28.21	
19	13	208.12	294	26.17	181.95	
20	11	310.95	307	27.56	283.39	
21	 5	148.34	318	29.10	119.24	
22	13	319.90	323	31.07	288.83	
23	19	359.14	336	31.59	327.55	
24	 7	103.37	355	34.36	69.01	
25	 5	234.78	362	37.79	196.99	
26	18	47.21	367	38.16	9.06	
27	 9	336.84	385	39.94	296.90	
28	12	359.70	394	41.00	318.70	
29	18	339.17	406	42.68	296.49	
30	13	219.55	424	42.70	176.85	
31	16	312.52	437	45.40	267.12	
32	 7	232.45	453	45.71	186.73	
33	21	178.23	460	46.68	131.55	
34	25	371.77	481	47.47	324.31	
35	22	122.11	506	51.29	70.82	
36	13	71.50	528	58.20	13.29	
37	18	183.12	541	58.32	124.81	
38	25	91.80	559	59.75	32.05	
39	16	374.52	584	61.62	312.91	
40	11	225.80	600	63.35	162.45	
41	11	290.31	611	64.85	225.46	
42	13	166.23	622	71.90	94.33	
43	 8	121.27	635	73.27	48.01	
44	16	328.97	643	73.82	255.14	
45	 9	282.60	659	73.95	208.65	
46	13	311.83	668	80.57	231.26	
47	22	297.00	681	80.97	216.04	
48	16	368.02	703	84.15	283.87	
49	23	363.59	719	84.43	279.16	
50	15	304.30	742	86.24	218.06	
51	 5	120.53	757	89.42	31.12	
52	 8	325.86	762	91.56	234.29	
53	23	234.05	770	93.91	140.15	
54	10	154.41	793	94.35	60.06	
55	12	265.46	803	96.80	168.66	
56	12	194.24	815	99.63	94.61	
57	13	289.15	827	101.53	187.61	
58	11	190.92	840	101.72	89.21	
59	 9	118.73	851	105.39	13.34	
60	10	377.32	860	105.85	271.46	
61	13	297.34	870	107.63	189.72	
62	18	392.24	883	109.97	282.27	
63	25	282.73	901	112.77	169.96	
64	16	147.66	926	117.34	30.32	
65	 7	282.02	942	118.70	163.33	
66	 6	386.67	949	119.57	267.10	
67	 9	152.73	955	119.62	33.11	
68	20	335.04	964	123.45	211.59	
69	13	335.01	984	128.45	206.56	
70	 9	275.50	997	133.32	142.19	
71	14	280.89	1006	134.21	146.68	
72	 8	425.80	1020	136.06	289.74	
73	12	323.81	1028	139.12	184.68	
74	13	325.68	1040	146.14	179.54	
75	20	315.79	1053	156.91	158.88	
76	21	408.74	1073	158.83	249.91	
77	16	466.61	1094	161.26	305.35	
78	15	292.02	1110	162.44	129.58	
79	16	299.00	1125	163.07	135.93	
80	19	442.52	1141	164.19	278.33	
