 1	11	138.87	 1	0.00	138.87	
 2	17	132.32	12	1.35	130.97	
 3	24	257.80	29	2.19	255.62	
 4	15	81.89	53	4.73	77.16	
 5	12	225.29	68	4.96	220.33	
 6	23	209.22	80	5.70	203.52	
 7	 8	102.22	103	9.97	92.25	
 8	18	236.92	111	10.28	226.64	
 9	24	110.27	129	10.92	99.36	
10	11	301.79	153	15.00	286.79	
11	 8	33.27	164	15.18	18.10	
12	11	206.29	172	17.50	188.79	
13	24	250.95	183	17.76	233.19	
14	13	147.09	207	20.36	126.73	
15	 7	211.64	220	20.92	190.72	
16	12	342.13	227	23.69	318.44	
17	20	315.78	239	25.81	289.98	
18	20	227.84	259	28.62	199.22	
19	 8	276.00	279	28.64	247.35	
20	 9	295.04	287	30.02	265.02	
21	16	97.22	296	35.48	61.74	
22	18	181.20	312	35.49	145.72	
23	 6	86.92	330	45.87	41.05	
24	15	331.65	336	47.93	283.72	
25	13	58.36	351	49.58	8.78	
26	21	260.86	364	50.44	210.42	
27	25	149.95	385	50.44	99.51	
28	19	177.06	410	50.87	126.19	
29	19	297.79	429	51.54	246.25	
30	 6	64.79	448	53.54	11.25	
31	15	93.67	454	54.62	39.04	
32	17	102.38	469	55.54	46.84	
33	24	194.57	486	58.33	136.24	
34	22	126.95	510	67.21	59.74	
35	10	86.41	532	68.46	17.95	
36	 5	305.89	542	70.06	235.83	
37	 8	337.31	547	70.60	266.71	
38	 6	342.65	555	71.85	270.80	
39	12	175.85	561	73.45	102.40	
40	22	304.81	573	73.59	231.22	
41	13	348.30	595	75.19	273.12	
42	20	393.94	608	75.45	318.48	
43	 8	307.82	628	76.90	230.92	
44	15	127.90	636	77.95	49.95	
45	24	243.35	651	78.90	164.44	
46	16	318.29	675	79.01	239.28	
47	19	121.25	691	79.19	42.06	
48	20	392.90	710	79.88	313.02	
49	 8	261.23	730	80.31	180.92	
50	 5	174.56	738	80.61	93.95	
51	18	110.51	743	80.80	29.71	
52	13	336.28	761	81.68	254.60	
53	 9	374.11	774	82.63	291.48	
54	 7	337.10	783	85.94	251.17	
55	11	126.75	790	87.01	39.74	
56	23	293.46	801	87.49	205.97	
57	18	220.82	824	90.85	129.97	
58	17	381.93	842	94.40	287.53	
59	20	154.17	859	94.72	59.45	
60	12	164.97	879	97.29	67.68	
61	18	357.03	891	100.01	257.02	
62	13	295.32	909	103.12	192.20	
63	12	300.41	922	104.62	195.79	
64	11	371.08	934	104.80	266.27	
65	21	312.80	945	105.94	206.86	
66	18	322.01	966	108.19	213.82	
67	16	289.16	984	110.52	178.64	
68	13	359.68	1000	110.65	249.04	
69	22	349.19	1013	111.03	238.16	
70	15	318.86	1035	113.63	205.23	
71	20	444.10	1050	117.47	326.63	
72	16	251.13	1070	118.81	132.32	
73	10	143.49	1086	125.05	18.44	
74	23	445.39	1096	125.27	320.12	
75	20	178.67	1119	138.04	40.64	
76	 9	194.77	1139	142.14	52.63	
77	16	397.85	1148	142.61	255.24	
78	22	336.35	1164	145.42	190.93	
79	20	369.09	1186	147.39	221.71	
80	24	481.97	1206	147.76	334.22	
