 1	 2	51.77	 1	0.00	51.77	
 2	 5	25.36	 3	2.45	22.92	
 3	10	22.73	 8	6.42	16.31	
 4	 8	119.21	18	8.27	110.94	
 5	10	70.31	26	8.44	61.88	
 6	 6	51.32	36	11.35	39.97	
 7	 3	115.47	42	13.09	102.37	
 8	10	67.68	45	14.07	53.61	
 9	 1	108.41	55	14.23	94.19	
10	 1	93.01	56	15.79	77.22	
11	 6	52.15	57	16.56	35.60	
12	10	53.15	63	17.23	35.92	
13	 6	143.34	73	18.58	124.76	
14	 9	88.56	79	22.25	66.30	
15	 4	100.00	88	22.35	77.65	
16	 3	85.71	92	22.71	63.00	
17	 6	75.10	95	23.12	51.98	
18	 7	130.80	101	23.96	106.84	
19	 1	87.16	108	24.41	62.75	
20	 8	35.54	109	25.12	10.42	
21	 2	50.76	117	25.23	25.53	
22	 8	137.58	119	25.46	112.11	
23	 7	140.44	127	25.59	114.86	
24	10	121.08	134	27.56	93.52	
25	 4	120.23	144	28.04	92.19	
26	 5	102.68	148	28.37	74.31	
27	10	40.93	153	29.45	11.48	
28	 6	114.93	163	29.54	85.40	
29	 5	148.63	169	31.81	116.82	
30	 4	49.61	174	34.12	15.49	
31	 2	84.06	178	34.18	49.88	
32	 7	150.54	180	34.20	116.34	
33	 5	150.92	187	37.26	113.66	
34	 7	142.20	192	37.92	104.28	
35	 7	163.17	199	39.04	124.13	
36	 9	123.01	206	41.09	81.91	
37	 3	129.16	215	44.32	84.84	
38	 1	76.24	218	45.27	30.97	
39	 5	62.61	219	45.60	17.01	
40	10	61.05	224	46.32	14.73	
