 1	 5	220.30	 1	0.00	220.30	
 2	18	608.65	 6	6.76	601.90	
 3	 8	115.09	24	7.59	107.49	
 4	25	603.73	32	7.87	595.86	
 5	 8	462.67	57	8.35	454.32	
 6	17	653.93	65	9.17	644.75	
 7	20	580.76	82	13.67	567.08	
 8	20	310.35	102	16.86	293.49	
 9	13	228.08	122	18.77	209.31	
10	 6	193.39	135	21.88	171.51	
11	12	556.35	141	23.06	533.29	
12	 6	259.72	153	36.01	223.71	
13	23	387.89	159	39.86	348.03	
14	 7	252.18	182	41.92	210.27	
15	 9	731.95	189	49.32	682.63	
16	22	660.98	198	49.36	611.63	
17	17	521.72	220	52.96	468.76	
18	21	386.27	237	53.20	333.07	
19	 6	440.12	258	53.42	386.70	
20	12	668.57	264	56.75	611.81	
21	 7	623.87	276	57.97	565.90	
22	18	837.84	283	59.95	777.89	
23	 7	526.08	301	60.58	465.50	
24	23	721.50	308	61.67	659.83	
25	24	698.85	331	66.61	632.24	
26	17	483.24	355	67.13	416.11	
27	19	729.34	372	68.31	661.03	
28	24	312.09	391	69.15	242.95	
29	14	136.40	415	69.99	66.41	
30	18	110.75	429	71.13	39.62	
31	13	360.17	447	81.04	279.13	
32	23	678.35	460	81.29	597.06	
33	14	593.15	483	88.90	504.25	
34	17	244.82	497	89.02	155.79	
35	 6	365.98	514	91.60	274.39	
36	15	879.33	520	92.89	786.44	
37	13	848.99	535	92.94	756.05	
38	 8	792.55	548	93.83	698.72	
39	13	899.79	556	96.51	803.28	
40	23	935.45	569	97.32	838.13	
41	16	623.64	592	99.34	524.30	
42	20	572.71	608	100.21	472.50	
43	 5	124.95	628	102.36	22.59	
44	 8	151.61	633	103.19	48.42	
45	22	367.48	641	105.02	262.45	
46	19	529.00	663	107.88	421.12	
47	19	350.35	682	109.93	240.42	
48	21	895.33	701	110.18	785.15	
49	 8	459.37	722	113.30	346.07	
50	 6	247.87	730	115.67	132.21	
51	11	188.82	736	116.85	71.97	
52	12	192.56	747	129.28	63.28	
53	17	188.91	759	129.81	59.10	
54	 8	908.25	776	130.21	778.04	
55	 5	275.38	784	131.10	144.29	
56	22	948.62	789	133.63	814.99	
57	12	405.08	811	136.38	268.70	
58	20	770.10	823	138.47	631.63	
59	21	864.50	843	138.61	725.89	
60	10	446.90	864	138.77	308.13	
61	12	900.63	874	139.75	760.88	
62	23	207.97	886	140.03	67.94	
63	10	831.02	909	143.89	687.13	
64	 7	467.67	919	144.84	322.83	
65	22	863.74	926	147.30	716.44	
66	23	712.60	948	148.53	564.07	
67	15	892.02	971	159.29	732.73	
68	 9	284.19	986	161.18	123.01	
69	11	613.83	995	162.06	451.77	
70	18	962.36	1006	166.63	795.72	
71	18	969.24	1024	172.15	797.08	
72	11	721.46	1042	174.28	547.18	
73	21	353.25	1053	176.26	176.99	
74	 6	1017.37	1074	177.72	839.65	
75	16	537.51	1080	178.57	358.94	
76	13	240.33	1096	183.79	56.54	
77	20	848.27	1109	183.89	664.38	
78	15	1032.21	1129	185.92	846.29	
79	13	480.59	1144	190.97	289.62	
80	 6	920.01	1157	191.12	728.90	
81	25	376.94	1163	193.17	183.77	
82	22	887.45	1188	194.82	692.63	
83	18	875.11	1210	195.03	680.08	
84	10	762.48	1228	196.66	565.83	
85	17	823.60	1238	197.13	626.47	
86	10	399.89	1255	199.13	200.76	
87	20	304.51	1265	200.10	104.41	
88	25	557.34	1285	201.97	355.37	
89	19	950.89	1310	202.95	747.94	
90	18	990.20	1329	203.61	786.59	
91	17	283.32	1347	206.20	77.12	
92	16	357.86	1364	206.42	151.44	
93	 9	968.43	1380	208.93	759.49	
94	 8	704.81	1389	208.95	495.86	
95	12	302.52	1397	210.87	91.64	
96	 5	549.43	1409	211.19	338.24	
97	 7	958.28	1414	212.45	745.83	
98	15	261.79	1421	212.47	49.32	
99	12	673.34	1436	218.69	454.65	
100	22	304.98	1448	218.84	86.14	
