 1	12	244.50	 1	0.00	244.50	
 2	24	659.56	13	2.89	656.67	
 3	10	659.80	37	4.87	654.93	
 4	 6	133.92	47	5.22	128.70	
 5	25	197.78	53	6.28	191.50	
 6	 7	618.28	78	7.53	610.76	
 7	14	80.19	85	9.91	70.28	
 8	14	185.01	99	10.80	174.21	
 9	15	788.71	113	18.04	770.66	
10	 5	455.64	128	19.62	436.02	
11	14	669.25	133	19.80	649.46	
12	 6	738.97	147	21.59	717.37	
13	17	739.93	153	25.83	714.10	
14	 7	761.17	170	27.66	733.51	
15	13	220.87	177	27.89	192.98	
16	11	43.65	190	30.15	13.50	
17	17	210.77	201	31.00	179.77	
18	 8	178.76	218	33.41	145.35	
19	13	527.27	226	38.71	488.56	
20	22	846.05	239	38.75	807.30	
21	 5	818.75	261	38.81	779.94	
22	24	289.87	266	39.11	250.76	
23	11	307.89	290	39.97	267.92	
24	25	217.07	301	40.40	176.67	
25	10	630.34	326	41.82	588.52	
26	10	384.76	336	42.18	342.58	
27	13	283.76	346	42.22	241.53	
28	15	125.62	359	43.21	82.41	
29	11	111.24	374	43.91	67.33	
30	 6	845.71	385	44.77	800.94	
31	12	814.58	391	46.20	768.39	
32	19	595.34	403	46.51	548.83	
33	 7	833.27	422	47.10	786.17	
34	16	687.91	429	48.72	639.19	
35	 7	318.35	445	48.72	269.63	
36	23	587.83	452	52.46	535.38	
37	 6	407.72	475	52.98	354.73	
38	20	288.93	481	55.01	233.92	
39	23	872.80	501	55.23	817.57	
40	11	709.83	524	57.70	652.13	
41	24	888.07	535	60.50	827.57	
42	14	826.07	559	61.14	764.92	
43	16	856.90	573	61.29	795.61	
44	18	250.53	589	61.53	189.00	
45	25	590.66	607	62.65	528.00	
46	13	390.96	632	66.42	324.54	
47	11	531.54	645	66.61	464.93	
48	10	413.36	656	68.13	345.23	
49	19	96.14	666	70.68	25.46	
50	11	423.60	685	73.94	349.65	
51	22	902.23	696	76.18	826.05	
52	14	449.51	718	76.87	372.65	
53	 8	362.20	732	79.71	282.49	
54	15	755.97	740	81.88	674.09	
55	 6	558.49	755	82.12	476.37	
56	17	167.89	761	83.72	84.17	
57	23	780.29	778	87.08	693.21	
58	18	478.36	801	89.86	388.50	
59	 5	870.25	819	90.12	780.13	
60	16	364.28	824	91.34	272.94	
61	18	850.80	840	93.31	757.49	
62	 9	491.09	858	94.88	396.20	
63	23	845.02	867	95.18	749.84	
64	13	787.19	890	95.39	691.80	
65	19	604.96	903	96.85	508.11	
66	21	365.57	922	98.43	267.14	
67	 8	423.73	943	98.82	324.91	
68	25	559.77	951	100.64	459.13	
69	20	208.84	976	102.69	106.15	
70	 5	416.53	996	102.69	313.84	
71	12	244.63	1001	102.76	141.87	
72	11	652.92	1013	106.99	545.93	
73	11	816.87	1024	107.65	709.22	
74	 5	456.92	1035	107.81	349.11	
75	 9	184.20	1040	111.47	72.74	
76	22	786.98	1049	113.33	673.65	
77	21	560.44	1071	115.49	444.95	
78	17	317.22	1092	116.74	200.49	
79	 9	167.34	1109	118.09	49.24	
80	21	539.88	1118	118.42	421.46	
81	 7	259.68	1139	119.71	139.97	
82	 6	484.31	1146	119.87	364.44	
83	25	395.40	1152	122.31	273.09	
84	15	369.57	1177	123.40	246.17	
85	15	302.42	1192	124.30	178.12	
86	17	917.93	1207	125.07	792.86	
87	20	861.93	1224	125.57	736.36	
88	 9	523.27	1244	129.45	393.82	
89	 6	656.56	1253	130.78	525.78	
90	19	938.02	1259	132.05	805.97	
91	19	903.71	1278	134.54	769.17	
92	16	590.21	1297	134.56	455.65	
93	11	360.53	1313	134.91	225.62	
94	 9	894.12	1324	135.40	758.72	
95	19	197.70	1333	135.89	61.80	
96	 5	299.11	1352	138.55	160.56	
97	16	160.87	1357	138.92	21.95	
98	 7	706.31	1373	142.04	564.27	
99	11	674.26	1380	144.50	529.76	
100	13	500.55	1391	145.37	355.19	
