 1	22	528.40	 1	0.00	528.40	
 2	23	525.04	23	0.47	524.57	
 3	15	816.66	46	12.10	804.56	
 4	20	140.92	61	17.74	123.18	
 5	24	658.56	81	19.66	638.90	
 6	24	322.16	105	20.82	301.34	
 7	 7	828.56	129	21.18	807.38	
 8	13	233.16	136	24.43	208.73	
 9	22	466.00	149	24.93	441.07	
10	19	794.11	171	26.81	767.30	
11	 9	763.46	190	27.25	736.21	
12	20	478.78	199	28.28	450.49	
13	 8	814.51	219	29.16	785.35	
14	22	121.24	227	30.88	90.37	
15	 8	343.41	249	30.97	312.44	
16	17	167.71	257	31.24	136.46	
17	 8	329.02	274	31.89	297.13	
18	23	179.44	282	32.18	147.26	
19	16	781.71	305	34.94	746.78	
20	 8	702.49	321	35.25	667.24	
21	12	319.03	329	36.35	282.68	
22	21	330.68	341	38.10	292.58	
23	22	698.56	362	39.77	658.79	
24	18	626.29	384	39.95	586.34	
25	 8	82.99	402	39.96	43.02	
26	16	332.87	410	40.44	292.43	
27	25	434.75	426	40.56	394.19	
28	 8	769.68	451	40.94	728.74	
29	25	250.41	459	45.94	204.47	
30	10	864.18	484	49.87	814.31	
31	11	741.63	494	50.47	691.16	
32	14	268.23	505	51.99	216.24	
33	 8	538.42	519	52.29	486.13	
34	21	200.82	527	53.76	147.06	
35	 5	410.58	548	57.69	352.88	
36	13	299.56	553	59.00	240.56	
37	23	637.77	566	62.33	575.44	
38	22	163.79	589	62.42	101.37	
39	25	99.24	611	68.71	30.53	
40	 9	538.55	636	70.09	468.45	
41	10	308.18	645	70.61	237.56	
42	15	834.72	655	71.41	763.31	
43	17	351.54	670	72.42	279.12	
44	17	115.51	687	78.03	37.48	
45	 8	218.80	704	81.17	137.63	
46	15	209.78	712	81.88	127.90	
47	19	749.71	727	82.05	667.65	
48	15	773.18	746	86.14	687.04	
49	18	576.90	761	86.55	490.35	
50	14	774.22	779	87.25	686.97	
51	11	494.81	793	89.72	405.09	
52	13	601.13	804	91.75	509.38	
53	16	292.07	817	92.94	199.13	
54	14	501.64	833	94.82	406.82	
55	24	171.69	847	110.32	61.37	
56	 6	645.17	871	112.97	532.19	
57	18	247.44	877	115.39	132.05	
58	24	377.89	895	116.92	260.96	
59	22	835.97	919	118.73	717.24	
60	 7	329.39	941	119.33	210.07	
61	13	471.01	948	119.66	351.35	
62	 5	771.87	961	120.37	651.50	
63	14	695.77	966	122.12	573.65	
64	20	336.60	980	123.31	213.29	
65	 9	761.03	1000	125.53	635.50	
66	19	838.30	1009	126.21	712.09	
67	11	617.55	1028	127.01	490.55	
68	19	490.17	1039	127.72	362.45	
69	23	888.46	1058	128.10	760.36	
70	17	861.48	1081	129.98	731.50	
71	17	709.60	1098	137.07	572.53	
72	 8	903.58	1115	139.58	764.00	
73	17	580.54	1123	143.56	436.98	
74	13	856.06	1140	145.58	710.48	
75	16	163.23	1153	149.41	13.82	
76	15	238.44	1169	150.01	88.44	
77	23	195.45	1184	156.72	38.73	
78	 5	596.80	1207	157.26	439.54	
79	13	671.51	1212	158.12	513.39	
80	25	655.47	1225	159.81	495.66	
81	13	727.75	1250	160.74	567.01	
82	 5	765.71	1263	162.33	603.38	
83	 8	742.83	1268	163.02	579.81	
84	18	863.95	1276	164.52	699.42	
85	20	793.02	1294	166.51	626.50	
86	13	262.40	1314	172.89	89.51	
87	 9	857.07	1327	173.17	683.90	
88	 7	661.28	1336	174.79	486.49	
89	20	965.26	1343	174.81	790.45	
90	21	409.97	1363	180.84	229.13	
91	 9	415.58	1384	182.18	233.40	
92	17	430.79	1393	187.63	243.16	
93	21	858.89	1410	187.97	670.92	
94	 7	539.56	1431	190.84	348.72	
95	17	826.85	1438	192.86	633.99	
96	17	555.59	1455	193.47	362.12	
97	11	512.73	1472	196.38	316.35	
98	 7	685.05	1483	197.23	487.82	
99	12	903.50	1490	198.01	705.49	
100	24	307.18	1502	199.54	107.64	
