no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.5
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 2691
empty_posi: 6980
chaotical_: 18247
10461,4586,12610,30701,22855,
27354,21545,16728,13545,17800,
15269,25486,1669,24893,2864,
4151,9457,13830,9453,499,
32026,26284,9172,7665,32073,
3814,16656,21438,17829,16846,
10405,12122,16890,19602,342,
20881,4280,4460,11206,17032,
23359,3796,31965,21143,857,
26356,30573,32086,18952,31580,
18710,763,21379,28919,3687,
11235,11387,12349,8773,27246,
13474,13739,31889,20240,4718,
18032,25605,677,5146,23914,
30559,15109,8687,25680,20930,
24025,9665,3377,20057,17837,
3004,24605,12093,23878,16481,
20770,11161,1333,20427,29306,
10508,30636,2615,5890,9294,
7825,20931,30958,3351,4049,
30070,14523,6460,9207,15745,
18534,21275,23293,3268,5852,
26426,865,15252,4017,29995,
22396,4028,17172,26547,1296,
30145,18947,6187,21280,24427,
15035,16677,23044,27520,16755,
1107,444,15059,12617,1957,
14981,5757,8573,28082,9130,
19307,27357,11609,5277,24345,
6528,3240,15430,412,9911,
17148,19099,24806,3905,1642,
22641,16710,6590,2142,401,
32558,24934,9602,25871,24121,
30971,19682,32727,18796,14844,
25165,5513,26813,5148,8190,
7047,12241,28915,15228,23116,
18954,32754,20926,14591,1985,
32412,24211,26439,12496,20723,
17217,22882,24660,32305,8300,
19057,19889,26041,1850,14614,
9942,16461,17845,4673,24514,
16769,21105,32327,6982,28016,
7022,1077,4365,30381,15423,
30563,5339,14461,24428,25420,
8978,8515,20246,27036,5754,
8507,30937,18059,27457,29035,
26871,28522,13121,18135,178,
32635,8066,17909,27641,26374,
17152,19040,6727,4265,29358,
22224,16073,28912,26298,16714,
