no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 60
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.7
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 29132
empty_posi: 31067
chaotical_: 6604
28942,26556,23491,20265,16248,
9265,21896,25010,24724,11776,
2804,31261,22921,14272,24089,
17600,28070,24212,603,18180,
28163,19269,26926,10518,11365,
27028,27681,18399,5475,10702,
22556,9015,13767,160,15845,
31829,12087,6445,11241,14474,
24597,27998,13626,23600,17059,
14457,27092,12765,18283,30710,
9252,29148,11998,28302,20427,
32221,9787,23956,3487,1259,
11186,26760,22770,9119,32202,
22250,4632,21651,6656,10316,
4643,17690,3760,11947,11249,
25134,9273,8959,15977,12714,
8541,26641,15361,19386,12006,
28557,19331,2191,7823,30040,
26130,13911,6433,1315,5736,
27500,30685,32321,15713,18635,
19738,2485,32701,16585,24623,
13968,16673,13825,8339,12410,
20576,1681,21571,17550,10489,
22406,1380,10347,28129,13460,
29482,14215,386,22539,2552,
6855,24323,12038,9929,3661,
6346,28133,10702,14738,8255,
18686,7256,19892,15059,9616,
28153,24081,18498,22264,3302,
10004,15892,15400,23968,14159,
31850,20820,21972,11978,24567,
2542,15999,2203,13645,1749,
24917,8887,29018,31946,9572,
30728,21298,24355,24309,16576,
21263,8899,22195,27884,661,
11593,19471,11596,16987,17544,
30434,32354,28840,4664,19540,
27081,30074,4074,2814,29128,
20429,28482,21067,23335,2073,
21088,18724,18753,11293,26783,
6092,24667,14299,17282,14600,
25140,4068,30699,26244,30941,
28885,24462,9330,9163,30754,
3750,12404,31531,10770,20966,
22460,15733,6411,18611,30833,
23364,4624,28560,12885,30053,
29320,11994,2726,302,2881,
16821,1858,1809,13492,2374,
1294,12145,30859,8227,19863,
4531,29792,16903,12282,31129,
