no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.7
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 6188
empty_posi: 8823
chaotical_: 16117
137,23316,84,31199,31113,
32025,21612,11096,18202,11448,
16865,7757,11138,31208,21589,
15653,32670,20967,7329,2980,
21809,26680,1482,30736,4988,
12525,30257,18323,16911,20514,
4361,8673,30174,8906,11278,
26,5271,17582,19828,754,
25139,14258,17950,29711,3276,
4186,15377,30387,10926,19342,
14632,11162,24240,12698,4617,
19494,5829,27257,14679,185,
6350,10067,21290,30306,20914,
1348,7356,30653,6833,3423,
31845,3348,26869,30195,19913,
26570,7018,2316,15952,7418,
23248,21565,19926,29531,16399,
1437,18340,18535,13514,6672,
18335,20668,16950,16584,8128,
14274,16941,6155,12740,25230,
9854,10038,4389,23046,19080,
14850,328,8262,775,262,
9208,30019,24621,7037,27667,
20142,22005,28234,10371,1820,
16052,27705,15216,2147,27632,
13192,20916,30023,14710,9382,
11920,5718,22183,22074,24477,
3600,14867,2663,27909,6219,
29513,2382,23026,22742,20204,
1237,2375,32093,266,27047,
23183,13964,18858,16765,4914,
19575,18340,2715,26607,21050,
28086,10397,14982,15580,19923,
21107,24501,24954,11966,8619,
358,7841,8152,9966,28967,
13563,32567,10190,32474,4910,
9719,27071,10158,6401,11989,
11874,12622,5569,2809,17674,
1368,1507,22804,21881,24848,
21482,12971,18410,11606,8331,
25523,28245,4821,22031,16477,
21230,7806,2810,3379,20462,
2613,30698,11620,21655,32201,
1217,2908,31602,23594,12550,
28568,21980,28886,23433,14777,
4288,4501,11590,12247,22182,
2150,11148,22551,4845,22969,
13663,4224,31316,15070,28698,
22794,31936,19646,26457,1016,
1081,28361,25621,16488,9525,
