no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.7
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 4842
empty_posi: 29410
chaotical_: 25887
15273,17723,553,31457,3296,
605,32679,3573,12855,29411,
6071,26399,10223,24149,32465,
1987,19822,15316,20386,24489,
21487,13820,3938,4093,1401,
9743,19554,24474,30733,19023,
2788,17544,292,15275,29744,
9922,32089,26270,31716,16445,
16482,2901,28556,15911,16708,
2320,9330,1900,22215,30922,
14264,19583,6184,23324,5283,
17495,13839,23903,13626,15032,
24512,31249,20752,21427,2197,
30841,28254,10352,8620,3982,
2388,8491,7133,12310,17841,
12413,17903,14859,24210,21469,
23307,8514,18567,32102,21872,
17743,14828,19163,22889,163,
3447,11752,19580,13047,13069,
27050,27877,19182,8922,2418,
32067,4853,1696,13510,22672,
17774,3407,1193,598,11279,
7383,15901,1824,20100,22074,
5605,16687,29788,8165,24975,
21871,32290,10816,22962,31914,
22986,8836,20853,27898,5712,
1997,1872,30596,23195,22128,
29463,11875,17319,32142,13620,
9955,28131,21225,2867,11248,
11736,30967,28037,29902,15372,
27445,14973,13322,22566,9406,
4767,4784,10066,5404,18970,
27582,20967,22366,5011,23513,
9288,24426,18468,31039,14088,
4501,28837,18429,25169,30833,
29738,15970,134,3302,4044,
28083,17447,17541,31661,8992,
9461,23064,24886,5367,10327,
1150,1699,28696,2301,4022,
21442,22953,451,3129,5111,
14602,16344,2189,6532,24075,
16415,2327,9735,22365,7125,
12849,15428,3399,2165,22652,
16165,29850,3800,27511,511,
28135,15777,28241,11799,9455,
23256,29436,8549,1115,22741,
19331,10904,4526,4704,26013,
18010,17783,4630,1154,16852,
13259,26895,19709,26229,6386,
22717,22467,4847,7777,21527,
