no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.5
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 2920
empty_posi: 22533
chaotical_: 30197
1090,1714,1613,1513,4665,
30862,23982,30754,21691,24258,
13867,4261,23432,13975,21044,
6447,22074,2770,1228,32457,
2950,7654,747,28059,21951,
1128,25633,24325,18587,17347,
5757,19948,25658,18733,18861,
1362,31076,19674,5478,15658,
8979,30063,24327,31082,31025,
20409,17017,24417,24738,28319,
601,30027,7301,18261,17241,
35,1207,7635,5859,29624,
1433,5510,6400,10499,19732,
14917,9593,20152,18650,5510,
26684,18459,23022,9170,19712,
28181,24934,15990,4652,26247,
2672,19836,757,1502,30099,
21977,7367,28392,10551,14312,
9191,25830,27496,12823,27478,
994,26839,31713,21496,21314,
19745,3324,18165,26270,12372,
25811,12128,207,32176,26166,
14103,27976,14250,6992,19178,
938,15671,30170,10751,2450,
29766,24463,1140,26293,32142,
12000,27975,24368,21899,21480,
9075,18457,1731,20898,30300,
27226,20814,22362,18797,1983,
27541,3681,31488,13901,16474,
28677,12926,1494,19961,14272,
22983,9162,2797,17840,17876,
29008,29589,1351,21147,16277,
9528,11332,30258,9828,10824,
26082,3896,10488,23523,15951,
29297,7438,31903,25183,31664,
2110,28807,1922,9722,26506,
13921,4084,28392,5432,1587,
16179,2381,16605,14597,4790,
8985,11707,24039,4828,17021,
11084,8246,12323,32336,31775,
25372,154,5554,7907,13910,
29081,10991,11714,2106,16815,
9638,18416,14584,22236,42,
14723,29472,17664,1064,21893,
28004,6292,14986,13895,31136,
14744,4764,22521,1303,31436,
1133,16760,28159,10531,12921,
12135,21057,12149,20100,30081,
15226,8820,17865,2605,19525,
18657,30804,28755,21180,29696,
