no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.5
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 25825
empty_posi: 11212
chaotical_: 6026
4158,14855,27117,22443,18062,
65,29699,23131,13802,15659,
18571,13873,9306,16702,20072,
28056,9588,16711,22660,29658,
23331,9240,3258,2174,13223,
22654,12788,23764,18653,18291,
10640,14286,17601,13972,6153,
3089,28465,11989,211,13388,
18676,15219,22918,18889,22522,
5418,22591,18754,2277,3497,
323,31221,18889,20291,14310,
19194,16944,17639,22188,6869,
19554,15954,4781,7496,5091,
9347,11838,21355,32060,21103,
16077,18942,15102,26103,2573,
4605,13317,7447,15956,10101,
7930,4960,2625,14999,30491,
29608,22433,3850,11839,29184,
11667,25990,16404,8678,32235,
9119,2732,31932,25045,11742,
4152,11385,2491,10262,1555,
28319,25704,4085,21762,9069,
16749,26074,28346,23893,29379,
22502,7330,1200,12723,9046,
11227,25521,19187,8208,6782,
11927,22034,10875,10788,23591,
31765,24468,31660,25178,4451,
24383,6200,11091,1758,2266,
2937,22163,30291,26136,29485,
6768,19988,14349,10213,22979,
24547,23173,25356,16866,22290,
29082,1573,1230,23017,5510,
26452,941,23112,28853,18208,
32122,22925,1055,21367,5627,
9144,1492,23538,18675,17870,
3544,7003,7578,17275,1330,
14957,11850,20474,2880,28634,
22651,3642,17741,24979,10481,
7225,19557,11075,22580,28084,
11624,11804,27457,14851,12126,
3543,19583,319,21514,32502,
28916,27813,18114,19021,23993,
3647,11646,10688,8619,17345,
4142,25166,5988,16561,19025,
16207,874,970,15043,21241,
25253,15267,9686,8233,32023,
24204,32165,4449,4295,31160,
1189,24844,10494,31650,32381,
22282,30134,32169,25368,32616,
14160,20733,18424,15983,4741,
