no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: s
type______: n
no_orders_: 80
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.6
m_no_o_p_b: 500000
m_no_a_p_b: 75
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 25332
empty_posi: 22345
chaotical_: 10363
21889,11018,6484,13242,24296,
12202,16948,18715,21000,4808,
24733,7887,9560,26064,8670,
18492,3258,745,22037,31068,
16212,2935,1183,6496,20379,
12259,9427,26778,18864,9374,
20208,15769,3056,26723,31059,
7574,3527,16317,5614,13327,
2244,2506,9205,28081,14323,
21054,2522,14971,8551,17578,
19324,15137,7702,25855,28828,
23982,5098,12622,12176,11630,
5652,4305,12347,23051,24484,
13359,31548,14838,23638,19196,
26982,19464,13231,12927,10096,
31850,2633,441,8686,12466,
28012,5794,28032,24398,7389,
2230,32586,13862,9979,9392,
18852,5245,2823,21910,4370,
23576,21956,7925,3446,23971,
27712,3182,11140,25680,30961,
14961,631,9409,12035,23625,
20994,4904,22513,25433,7306,
25773,24403,11173,12690,16400,
20727,20884,15479,24975,32050,
5364,11101,13834,14200,27966,
617,12645,25387,13083,28465,
25646,17073,808,12400,5247,
15561,15862,9727,24102,3103,
18774,7424,7684,3358,30419,
11356,11443,7685,13183,13681,
11372,17725,25843,23812,28199,
4586,6033,4221,12803,27328,
25100,27475,18153,16151,8747,
4293,19820,20034,30409,19915,
8692,31005,6945,5964,12828,
20966,1864,14481,16728,24142,
31227,17914,24795,16335,20379,
10223,7864,13887,19062,21018,
12359,12454,12360,31443,7114,
24653,24834,26332,9552,535,
19145,7503,730,21012,24386,
6100,7101,23892,28173,17175,
22343,9721,2191,25466,16037,
19856,21237,12807,30212,14754,
26229,17832,20727,26245,10455,
7322,1561,23672,15669,23071,
17907,31472,29183,3187,14624,
3628,20545,3842,10670,25359,
12329,23768,23496,19759,30404,
