no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 40
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.7
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 17773
empty_posi: 15738
chaotical_: 30999
22048,24020,16129,29843,17090,
23794,19414,9154,22373,20151,
9403,22196,11500,3403,3274,
3946,7013,13904,31147,16697,
3041,1383,5130,8047,7298,
14325,7240,16185,19157,24103,
1905,4292,6242,15667,26735,
29603,23938,9953,31101,27249,
15985,27211,23006,12727,30372,
16864,21454,15887,28253,25263,
16057,25994,20092,4323,20907,
14416,1688,23945,31240,19590,
31054,29082,2685,373,17113,
2613,22070,32232,19939,2604,
3153,28117,10907,17602,26515,
17216,23560,26035,1626,32349,
3997,6773,32467,16629,29453,
24766,877,12554,7265,7750,
11150,28350,14407,26062,13444,
8561,29357,3425,20158,24618,
19854,31194,19260,31032,23052,
17318,15684,23833,1984,6347,
25687,12442,32334,41,29283,
19008,13628,25088,570,7911,
15876,31155,21059,25001,29799,
5324,5999,23297,2309,17215,
31855,15152,6699,23795,8485,
27616,20204,126,11864,9480,
10355,28465,20907,18703,32151,
27220,13776,19508,21680,30130,
19193,11053,4009,9049,29583,
13582,7767,19611,26919,11373,
11017,23640,28082,964,30049,
3712,7411,14614,20322,18643,
29239,5334,28873,28907,22080,
20484,5281,25469,18818,26009,
5394,28892,32402,4901,31098,
702,30939,19639,10943,20291,
915,10237,16867,15667,5357,
684,9432,23943,29072,26658,
26006,7724,9289,31307,5996,
6659,7676,25025,3731,10796,
4577,2359,15881,7300,25068,
10263,10140,13164,12173,24682,
4677,21197,25754,29689,31416,
32345,18570,21681,29241,3347,
30179,5196,24497,13841,17397,
30510,22273,23168,30921,11917,
31382,12522,22357,32213,6974,
13748,24049,20299,2618,1259,
