no_aisles_: 10
no_cells__: 45
opgrade___: 1
cell_lengt: 1
cell_width: 1.5
aisle_widt: 2
dis_ais_wa: 1
no_aisle_a: 1
no_aisle_b: 3
no_aisle_c: 6
arrangemen: c
routing___: l
type______: n
no_orders_: 20
a_p_or_mea: 15
a_p_or_var: 10
qntity_exp: 1
prop_cla_a: 52
prop_cla_b: 36
prop_cla_c: 12
no_instanc: 50
start_time: 0
MTCR______: 0.6
m_no_o_p_b: 500000
m_no_a_p_b: 45
m_ca_p_b__: 200000
no_of_work: 1
speed_move: 48
speed_pick: 6
art_capacy: 16658
empty_posi: 1671
chaotical_: 24366
16534,26363,11746,7448,27941,
10150,11546,7946,7876,18852,
2758,585,10869,1924,10899,
8679,11476,16894,1694,31381,
11932,8817,6177,184,29293,
16784,13138,7359,20429,9815,
23176,16819,16236,12613,19616,
21007,31916,18373,21151,18131,
24672,21485,4248,19668,22740,
27754,24017,19542,8975,14523,
26657,3804,10580,26014,9884,
30527,10991,15816,24435,32766,
4398,15065,17685,29653,5549,
8847,28314,5265,7638,1082,
12130,9250,28585,10864,4601,
1010,9145,21761,31294,24181,
30839,20269,12997,3842,27315,
13845,27001,15329,14176,880,
24454,22181,10904,12415,20598,
30395,24544,1347,21657,16964,
22444,26605,17067,22816,1574,
16534,21681,30283,16171,17712,
5156,15213,9110,16829,20817,
23212,29634,12479,10752,4805,
27466,14319,25428,12635,2579,
23857,6898,3983,28301,1992,
4965,15568,9525,8646,8130,
19444,4447,28103,29319,30344,
21298,25823,21449,2661,20212,
12497,655,21892,14728,5762,
17785,1044,20020,25773,28325,
9417,4520,15063,22226,18294,
17980,15494,5062,27102,30074,
1198,28142,9928,13020,28012,
22853,23377,31702,32758,30070,
13958,22807,8403,22853,26418,
9485,19527,11563,23541,7079,
30482,22848,18838,5982,26458,
19039,27546,8054,6629,4740,
13078,11137,1931,26744,22465,
16422,24299,19121,32589,18720,
1630,18803,28408,21641,31273,
15420,31582,4953,23287,26207,
10897,17194,16518,20207,15467,
25918,9376,20446,3363,26306,
31309,8294,1567,7764,17735,
24232,4361,17092,17838,23700,
16677,16151,3069,13320,9954,
2002,2365,26172,431,21877,
28536,2653,17423,26693,30321,
