 1	 1	165.24	 1	0.00	165.24	
 2	 2	171.64	 2	1.76	169.88	
 3	 5	124.18	 4	2.79	121.39	
 4	10	131.17	 9	2.96	128.21	
 5	 5	56.31	19	3.05	53.26	
 6	 6	81.49	24	3.56	77.93	
 7	 7	122.55	30	3.93	118.62	
 8	 8	74.88	37	6.06	68.83	
 9	 3	151.45	45	6.69	144.76	
10	 7	38.51	48	8.36	30.16	
11	 7	49.02	55	11.41	37.61	
12	 2	85.82	62	12.47	73.36	
13	 4	171.08	64	12.90	158.18	
14	 8	135.70	68	13.55	122.15	
15	 5	81.30	76	16.10	65.20	
16	 9	106.96	81	16.69	90.27	
17	 4	105.58	90	17.44	88.14	
18	 4	169.67	94	17.80	151.87	
19	 8	82.06	98	18.90	63.15	
20	10	183.98	106	19.42	164.56	
21	 1	127.47	116	21.66	105.81	
22	10	209.92	117	21.97	187.96	
23	 5	102.19	127	23.25	78.94	
24	 6	174.66	132	26.29	148.37	
25	 5	38.60	138	27.58	11.02	
26	 1	192.95	143	29.10	163.85	
27	 7	133.16	144	29.92	103.24	
28	 2	144.32	151	31.27	113.05	
29	 4	163.95	153	31.33	132.62	
30	10	195.49	157	35.68	159.80	
31	 3	145.93	167	36.39	109.55	
32	10	185.39	170	37.00	148.39	
33	 6	43.85	180	37.82	6.04	
34	 9	185.24	186	38.50	146.74	
35	 7	165.75	195	39.45	126.30	
36	 9	126.59	202	42.94	83.65	
37	10	133.80	211	43.18	90.62	
38	 9	119.33	221	44.42	74.91	
39	 7	198.24	230	44.47	153.77	
40	 1	130.58	237	46.08	84.50	
