 1	 1	178.54	 1	0.00	178.54	
 2	 2	74.56	 2	0.23	74.32	
 3	10	153.34	 4	1.75	151.59	
 4	 6	34.68	14	2.24	32.44	
 5	 8	182.13	20	2.58	179.55	
 6	 9	177.85	28	4.44	173.41	
 7	10	13.61	37	7.55	6.06	
 8	 1	169.39	47	8.28	161.11	
 9	 1	37.98	48	11.09	26.89	
10	 3	108.77	49	11.23	97.55	
11	 3	79.42	52	11.73	67.69	
12	10	74.41	55	12.27	62.14	
13	 5	56.07	65	13.23	42.84	
14	 6	22.31	70	13.69	8.62	
15	 1	46.85	76	13.78	33.07	
16	 4	180.04	77	18.32	161.72	
17	 7	122.81	81	19.19	103.61	
18	 7	116.35	88	21.50	94.86	
19	 7	155.28	95	22.51	132.78	
20	 8	166.02	102	23.10	142.92	
21	 5	29.81	110	23.16	6.65	
22	10	198.37	115	24.10	174.27	
23	 9	111.64	125	24.85	86.79	
24	 5	152.86	134	25.10	127.76	
25	 1	89.03	139	25.37	63.66	
26	 8	108.68	140	26.08	82.60	
27	 4	105.62	148	26.16	79.45	
28	 6	90.41	152	26.45	63.96	
29	 9	42.37	158	28.09	14.28	
30	 8	157.49	167	29.50	127.99	
31	 1	183.65	175	29.70	153.95	
32	 1	101.93	176	30.64	71.29	
33	 8	63.37	177	34.18	29.19	
34	 1	50.95	185	34.95	16.00	
35	 4	209.15	186	35.07	174.08	
36	 1	193.45	190	35.08	158.37	
37	 7	190.11	191	35.08	155.03	
38	10	112.90	198	35.59	77.31	
39	 2	158.69	208	35.73	122.96	
40	 7	160.09	210	36.05	124.04	
