 1	 1	 1	52	
 1	 2	 1	70	
 1	 3	 1	36	
 1	 4	 1	85	
 1	 5	 2	34	
 1	 6	 1	72	
 1	 7	 1	52	
 1	 8	 1	45	
 1	 9	 1	55	
 2	10	 1	35	
 2	11	 1	61	
 2	12	 9	 5	
 2	13	 2	41	
 2	14	 1	55	
 2	15	10	62	
 2	16	 7	47	
 3	17	 1	77	
 3	18	 7	89	
 3	19	 1	 2	
 3	20	 1	 5	
 3	21	10	27	
 3	22	 3	54	
 3	23	 1	69	
 3	24	 4	36	
 3	25	 1	53	
 3	26	 1	71	
 3	27	 3	46	
 3	28	 2	59	
 3	29	 4	56	
 3	30	 1	61	
 3	31	 1	72	
 3	32	 7	21	
 3	33	 1	49	
 3	34	 3	73	
 3	35	 1	90	
 3	36	 1	73	
 3	37	 2	71	
 3	38	 9	40	
 3	39	 4	86	
 4	40	 4	20	
 4	41	 3	53	
 4	42	 1	20	
 4	43	 2	16	
 4	44	 3	88	
 4	45	 3	70	
 4	46	 4	18	
 4	47	 1	83	
 5	48	 1	58	
 5	49	 1	66	
 5	50	 1	90	
 5	51	 3	39	
 5	52	 3	31	
 5	53	 1	88	
 5	54	 1	75	
 5	55	 1	45	
 5	56	 1	54	
 5	57	 1	 9	
 5	58	 1	55	
 5	59	 3	44	
 5	60	 1	62	
 5	61	 1	73	
 5	62	 3	67	
 5	63	 4	83	
 5	64	 4	70	
 5	65	 1	52	
 5	66	 1	11	
 5	67	 3	49	
 5	68	 3	45	
 6	69	 1	32	
 6	70	 1	69	
 6	71	 1	53	
 6	72	 1	29	
 6	73	 1	51	
 6	74	 1	41	
 6	75	 3	41	
 6	76	 1	47	
 6	77	 1	54	
 6	78	 2	29	
 6	79	 1	44	
 6	80	 5	74	
 6	81	 3	25	
 6	82	 4	72	
 6	83	 1	24	
 6	84	 3	63	
 6	85	 1	52	
 6	86	 3	41	
 6	87	 1	70	
 7	88	 1	69	
 7	89	 1	47	
 7	90	 1	81	
 7	91	 1	52	
 7	92	 1	43	
 7	93	 4	73	
 8	94	 1	39	
 8	95	 1	32	
 8	96	 1	64	
 8	97	 1	69	
 8	98	 1	17	
 8	99	 1	34	
 8	100	 1	68	
 8	101	 8	18	
 8	102	 1	45	
 8	103	 1	46	
 8	104	 1	20	
 8	105	 1	34	
 8	106	 4	89	
 8	107	 3	24	
 8	108	 1	71	
 8	109	 1	40	
 8	110	 3	29	
 8	111	 1	83	
 8	112	 3	59	
 8	113	 1	69	
 8	114	10	62	
 8	115	 1	55	
 8	116	 1	36	
 8	117	 3	 4	
 8	118	 3	13	
 9	119	 1	 6	
 9	120	 4	39	
 9	121	 9	43	
 9	122	 1	17	
 9	123	 1	14	
 9	124	 1	71	
 9	125	 1	61	
 9	126	 1	 2	
 9	127	 1	23	
 9	128	 2	74	
 9	129	 1	25	
 9	130	 1	66	
10	131	 4	22	
10	132	 1	34	
10	133	 2	45	
10	134	 4	35	
10	135	 1	19	
10	136	 3	86	
10	137	 1	79	
10	138	 1	40	
10	139	 1	73	
10	140	 3	 6	
10	141	 1	34	
10	142	 1	47	
10	143	 1	18	
11	144	 4	79	
11	145	 3	45	
11	146	 3	85	
11	147	 3	77	
11	148	 6	51	
11	149	 2	29	
11	150	 1	79	
11	151	10	 3	
11	152	 1	85	
11	153	 4	42	
11	154	 9	80	
11	155	 1	54	
11	156	 1	86	
11	157	 7	79	
11	158	 1	75	
11	159	 2	84	
11	160	 1	38	
11	161	 2	13	
11	162	 1	25	
11	163	 3	31	
11	164	 1	59	
11	165	 1	85	
11	166	 4	41	
12	167	 1	47	
12	168	 2	80	
12	169	 4	81	
12	170	 1	28	
12	171	10	88	
12	172	 3	23	
12	173	 6	82	
12	174	 1	52	
12	175	 1	37	
12	176	 3	72	
12	177	 1	88	
12	178	 3	28	
12	179	 4	46	
12	180	 1	80	
12	181	 1	66	
12	182	 1	 9	
12	183	 2	75	
12	184	 1	73	
13	185	 2	16	
13	186	 9	20	
13	187	 1	38	
13	188	 1	51	
13	189	 6	38	
14	190	 1	59	
14	191	 1	12	
14	192	 3	35	
14	193	 1	16	
14	194	 1	55	
14	195	 1	44	
14	196	 2	33	
14	197	 4	67	
14	198	 4	36	
14	199	 4	13	
14	200	 1	52	
14	201	 3	90	
14	202	 1	35	
14	203	 1	58	
14	204	 8	27	
14	205	 1	70	
14	206	 1	11	
15	207	 1	72	
15	208	 3	35	
15	209	 1	49	
15	210	 2	41	
15	211	 1	90	
15	212	 1	84	
15	213	 1	88	
15	214	 8	 8	
15	215	 4	36	
15	216	 1	71	
15	217	 1	 5	
15	218	 3	72	
16	219	 1	31	
16	220	 7	13	
16	221	 8	80	
16	222	 1	16	
16	223	 1	48	
16	224	 1	 5	
16	225	 3	33	
16	226	 1	57	
16	227	 4	16	
16	228	 1	43	
16	229	 1	20	
16	230	 2	81	
17	231	 2	44	
17	232	 1	42	
17	233	 4	 4	
17	234	 2	55	
17	235	 1	53	
17	236	 2	75	
17	237	 1	44	
17	238	 1	85	
17	239	 1	70	
18	240	 1	13	
18	241	 6	71	
18	242	 1	26	
18	243	 1	50	
18	244	 2	35	
18	245	 4	51	
18	246	 1	11	
18	247	 6	76	
18	248	 2	65	
18	249	 2	77	
18	250	 2	30	
18	251	 5	 3	
19	252	 1	10	
19	253	 1	17	
19	254	 1	46	
19	255	 2	 5	
19	256	 1	15	
19	257	 2	 7	
19	258	 1	90	
19	259	 3	81	
19	260	 7	36	
19	261	 2	32	
19	262	 1	84	
19	263	 4	18	
