 1	21	70.55	 1	0.00	70.55	
 2	 9	252.72	22	1.72	251.00	
 3	14	233.17	31	2.57	230.59	
 4	15	117.65	45	3.52	114.14	
 5	18	368.23	60	10.57	357.66	
 6	25	481.64	78	12.34	469.30	
 7	18	71.08	103	12.44	58.64	
 8	16	486.99	121	12.74	474.25	
 9	23	141.19	137	14.98	126.22	
10	24	147.48	160	20.63	126.85	
11	 9	478.96	184	21.12	457.84	
12	 9	433.99	193	26.29	407.70	
13	10	387.21	202	26.65	360.56	
14	12	421.26	212	31.15	390.11	
15	18	65.59	224	32.98	32.61	
16	 9	261.25	242	33.62	227.62	
17	25	70.50	251	37.90	32.60	
18	18	142.99	276	39.24	103.76	
19	 7	423.95	294	42.17	381.78	
20	13	174.97	301	43.28	131.68	
21	11	458.16	314	45.71	412.45	
22	17	123.98	325	46.21	77.78	
23	10	467.76	342	48.72	419.04	
24	 5	222.69	352	48.98	173.71	
25	10	409.10	357	51.07	358.03	
26	21	400.62	367	54.56	346.06	
27	11	219.53	388	54.75	164.77	
28	23	221.36	399	56.66	164.70	
29	12	280.71	422	57.35	223.35	
30	10	377.37	434	60.14	317.22	
31	10	424.74	444	62.19	362.55	
32	18	352.80	454	62.63	290.17	
33	 8	143.39	472	63.54	79.85	
34	 6	167.68	480	65.72	101.96	
35	15	453.66	486	66.59	387.07	
36	 9	173.38	501	66.70	106.68	
37	 7	369.46	510	67.01	302.45	
38	25	234.78	517	68.71	166.07	
39	22	112.39	542	70.54	41.85	
40	22	553.66	564	73.81	479.85	
41	17	511.38	586	74.70	436.68	
42	18	232.97	603	75.57	157.40	
43	21	499.88	621	78.60	421.27	
44	 9	240.77	642	79.44	161.33	
45	23	202.52	651	84.16	118.36	
46	23	313.05	674	85.93	227.11	
47	22	464.91	697	86.14	378.78	
48	14	196.06	719	86.31	109.75	
49	15	394.86	733	86.36	308.50	
50	24	495.49	748	89.60	405.89	
51	 6	138.70	772	89.82	48.88	
52	10	369.79	778	91.53	278.27	
53	11	155.18	788	92.81	62.37	
54	 6	191.60	799	93.79	97.81	
55	19	581.53	805	95.08	486.45	
56	15	409.28	824	95.57	313.71	
57	23	512.99	839	98.06	414.93	
58	19	555.19	862	98.46	456.73	
59	 9	195.45	881	101.20	94.24	
60	10	127.72	890	103.68	24.04	
