 1	14	475.58	 1	0.00	475.58	
 2	19	125.60	15	3.07	122.52	
 3	21	476.50	34	14.15	462.35	
 4	 9	70.00	55	14.34	55.67	
 5	18	170.22	64	16.20	154.02	
 6	11	347.71	82	16.28	331.43	
 7	 9	270.18	93	20.97	249.21	
 8	11	172.66	102	24.26	148.40	
 9	 9	213.56	113	28.08	185.48	
10	19	417.29	122	30.62	386.67	
11	19	474.80	141	30.68	444.11	
12	 6	307.89	160	30.91	276.98	
13	19	232.74	166	33.84	198.90	
14	 9	479.94	185	35.11	444.83	
15	14	493.12	194	35.37	457.75	
16	11	392.13	208	36.51	355.62	
17	 8	263.51	219	39.43	224.08	
18	10	387.21	227	42.54	344.67	
19	10	279.93	237	45.92	234.00	
20	16	164.51	247	47.77	116.74	
21	23	409.84	263	51.15	358.69	
22	20	498.66	286	51.94	446.72	
23	20	323.93	306	52.19	271.74	
24	21	362.72	326	52.93	309.79	
25	 9	486.95	347	53.34	433.62	
26	10	71.94	356	53.87	18.07	
27	 5	330.96	366	57.72	273.24	
28	16	261.50	371	58.39	203.11	
29	13	328.54	387	58.40	270.14	
30	13	264.64	400	61.02	203.63	
31	10	185.79	413	61.28	124.51	
32	13	506.06	423	61.44	444.62	
33	19	350.92	436	61.83	289.10	
34	16	365.76	455	61.97	303.79	
35	 7	150.33	471	63.18	87.15	
36	17	222.36	478	64.73	157.62	
37	20	260.79	495	65.13	195.67	
38	21	282.71	515	66.96	215.75	
39	 5	242.57	536	68.70	173.86	
40	14	434.00	541	70.67	363.33	
41	 6	387.18	555	73.67	313.50	
42	15	139.31	561	75.99	63.31	
43	10	233.13	576	81.18	151.94	
44	 6	313.39	586	81.39	232.00	
45	10	265.95	592	82.93	183.03	
46	11	165.11	602	85.73	79.39	
47	15	373.56	613	86.72	286.84	
48	17	160.09	628	86.90	73.18	
49	22	470.51	645	89.84	380.67	
50	16	530.07	667	93.01	437.06	
51	15	444.51	683	94.95	349.55	
52	 5	122.86	698	96.09	26.77	
53	15	404.07	703	96.10	307.97	
54	16	417.49	718	99.97	317.52	
55	 9	268.33	734	107.12	161.21	
56	23	185.99	743	107.92	78.07	
57	11	503.62	766	110.79	392.82	
58	 5	406.39	777	113.87	292.52	
59	23	533.71	782	115.95	417.76	
60	19	289.31	805	116.43	172.89	
