 1	22	88.63	 1	0.00	88.63	
 2	25	310.33	23	0.38	309.95	
 3	21	513.78	48	2.48	511.30	
 4	19	372.95	69	7.18	365.76	
 5	20	415.02	88	9.41	405.61	
 6	19	419.54	108	10.91	408.63	
 7	18	409.75	127	12.09	397.66	
 8	14	486.88	145	12.85	474.03	
 9	11	200.62	159	13.22	187.40	
10	 9	426.58	170	13.34	413.24	
11	17	483.74	179	13.83	469.90	
12	13	146.83	196	14.11	132.72	
13	20	30.07	209	14.75	15.32	
14	13	404.04	229	15.10	388.94	
15	18	364.79	242	17.08	347.71	
16	11	452.65	260	27.97	424.68	
17	 6	222.58	271	35.12	187.45	
18	17	342.71	277	35.62	307.09	
19	25	391.69	294	37.45	354.25	
20	20	76.88	319	40.70	36.18	
21	21	326.88	339	41.69	285.19	
22	10	151.08	360	42.03	109.05	
23	19	348.53	370	43.19	305.33	
24	11	73.76	389	47.95	25.82	
25	11	257.27	400	48.85	208.42	
26	13	250.56	411	51.94	198.62	
27	12	355.86	424	53.97	301.89	
28	13	341.58	436	54.04	287.54	
29	24	273.39	449	57.67	215.72	
30	 9	207.63	473	62.39	145.25	
31	 9	503.59	482	63.35	440.25	
32	 6	500.76	491	67.35	433.41	
33	 8	268.73	497	67.84	200.89	
34	 5	90.21	505	73.19	17.02	
35	17	94.32	510	74.08	20.25	
36	 7	480.34	527	74.90	405.44	
37	 6	215.87	534	75.83	140.04	
38	 8	573.70	540	76.07	497.63	
39	13	500.41	548	77.56	422.84	
40	16	478.90	561	79.50	399.39	
41	17	259.94	577	80.91	179.03	
42	 7	397.24	594	82.89	314.35	
43	23	526.17	601	83.20	442.98	
44	13	176.35	624	84.99	91.37	
45	 9	329.81	637	85.35	244.46	
46	16	136.62	646	89.78	46.84	
47	 5	308.46	662	94.39	214.08	
48	14	318.03	667	95.04	222.99	
49	 6	152.14	681	95.07	57.07	
50	25	573.13	687	95.43	477.70	
51	17	550.99	712	95.66	455.33	
52	 6	603.14	729	97.04	506.10	
53	 7	306.40	735	97.63	208.77	
54	16	165.68	742	97.81	67.87	
55	 7	470.30	758	99.16	371.15	
56	22	286.61	765	102.84	183.77	
57	24	372.13	787	104.97	267.17	
58	 5	291.04	811	109.57	181.47	
59	17	605.30	816	110.10	495.20	
60	25	560.59	833	111.64	448.95	
