 1	14	107.82	 1	0.00	107.82	
 2	22	100.51	15	8.77	91.74	
 3	13	262.29	37	9.96	252.33	
 4	18	155.52	50	10.63	144.90	
 5	14	299.39	68	10.95	288.43	
 6	25	149.14	82	11.00	138.15	
 7	 5	240.01	107	13.71	226.29	
 8	15	146.74	112	16.43	130.30	
 9	14	390.53	127	20.98	369.55	
10	10	80.37	141	25.07	55.30	
11	23	513.61	151	26.50	487.10	
12	 5	133.93	174	27.76	106.17	
13	24	226.72	179	27.90	198.82	
14	 8	481.82	203	36.56	445.26	
15	14	437.33	211	36.87	400.46	
16	20	467.83	225	37.82	430.01	
17	25	227.25	245	40.59	186.67	
18	17	154.71	270	42.59	112.12	
19	 7	529.62	287	43.18	486.44	
20	18	109.18	294	45.23	63.95	
21	12	348.34	312	45.85	302.49	
22	22	104.66	324	47.32	57.34	
23	14	271.81	346	47.88	223.93	
24	16	481.12	360	52.49	428.63	
25	22	83.71	376	53.07	30.64	
26	10	166.82	398	55.84	110.98	
27	20	423.34	408	58.92	364.43	
28	17	265.06	428	59.04	206.03	
29	22	441.49	445	60.69	380.80	
30	20	140.40	467	63.26	77.14	
31	24	293.73	487	66.38	227.34	
32	22	486.71	511	66.88	419.83	
33	 8	299.22	533	68.62	230.60	
34	12	416.46	541	71.98	344.47	
35	 6	537.24	553	75.57	461.67	
36	 8	122.57	559	79.97	42.60	
37	16	434.16	567	80.24	353.93	
38	13	249.08	583	81.13	167.95	
39	24	157.48	596	81.59	75.89	
40	 5	575.63	620	83.50	492.12	
41	25	601.28	625	87.56	513.72	
42	22	277.49	650	94.40	183.09	
43	18	161.64	672	95.04	66.61	
44	13	567.72	690	96.12	471.59	
45	25	145.54	703	96.33	49.21	
46	23	574.97	728	97.81	477.16	
47	 5	579.97	751	98.72	481.25	
48	15	377.71	756	99.10	278.60	
49	 5	427.13	771	103.26	323.86	
50	14	244.47	776	104.91	139.56	
51	24	175.18	790	105.53	69.65	
52	11	132.06	814	105.83	26.23	
53	25	398.94	825	106.71	292.23	
54	23	367.85	850	110.38	257.47	
55	22	397.68	873	112.43	285.26	
56	17	356.18	895	112.47	243.72	
57	24	193.38	912	124.31	69.07	
58	 9	245.45	936	129.83	115.62	
59	15	421.34	945	130.54	290.80	
60	11	163.99	960	130.91	33.08	
