 1	 2	12.43	 1	0.00	12.43	
 2	 4	40.03	 3	2.43	37.60	
 3	 8	109.49	 7	3.35	106.15	
 4	 3	45.00	15	4.04	40.96	
 5	 5	92.54	18	4.36	88.19	
 6	 6	65.22	23	5.16	60.06	
 7	 1	77.08	29	5.19	71.89	
 8	 4	66.78	30	6.07	60.71	
 9	 7	86.93	34	7.50	79.44	
10	 1	108.93	41	8.22	100.72	
11	 2	111.89	42	8.52	103.37	
12	 1	35.61	44	8.84	26.77	
13	 8	62.72	45	9.18	53.54	
14	 6	41.64	53	9.20	32.44	
15	 8	72.20	59	9.21	62.99	
16	 8	41.11	67	10.16	30.95	
17	 1	48.32	75	11.32	37.00	
18	 8	57.49	76	11.44	46.05	
19	 1	20.44	84	11.67	8.77	
20	 2	71.66	85	13.83	57.83	
