 1	 8	129.36	 1	0.00	129.36	
 2	 5	125.54	 9	1.66	123.87	
 3	 7	39.95	14	1.71	38.24	
 4	 3	111.98	21	2.57	109.41	
 5	 1	34.35	24	2.58	31.77	
 6	 5	12.34	25	2.92	9.42	
 7	 6	34.15	30	2.98	31.17	
 8	 1	10.16	36	3.54	6.62	
 9	 5	58.77	37	4.00	54.77	
10	 5	112.20	42	4.35	107.85	
11	 5	19.83	47	4.88	14.95	
12	 4	94.85	52	7.63	87.23	
13	 5	85.60	56	8.89	76.71	
14	 2	72.17	61	8.89	63.28	
15	 3	19.89	63	10.51	9.37	
16	 9	119.53	66	11.11	108.42	
17	 5	83.58	75	12.18	71.40	
18	 6	54.46	80	12.50	41.96	
19	10	50.17	86	12.76	37.41	
20	10	67.19	96	13.14	54.05	
