 1	10	23.08	 1	0.00	23.08	
 2	 4	58.52	11	4.72	53.80	
 3	 8	45.47	15	6.09	39.39	
 4	 2	70.15	23	6.51	63.63	
 5	 6	25.54	25	6.52	19.01	
 6	 1	74.28	31	7.63	66.64	
 7	 5	42.57	32	7.73	34.84	
 8	 9	37.30	37	8.76	28.54	
 9	 1	44.73	46	9.20	35.53	
10	 2	32.28	47	10.98	21.31	
11	 8	27.00	49	13.00	14.00	
12	 1	27.91	57	13.93	13.98	
13	 8	29.53	58	15.75	13.78	
14	 2	25.32	66	16.73	8.59	
15	10	46.43	68	19.79	26.64	
16	 4	59.03	78	22.43	36.60	
17	 9	64.29	82	23.17	41.13	
18	 2	60.96	91	23.41	37.54	
19	 9	62.83	93	24.17	38.66	
20	 1	38.27	102	24.60	13.67	
