 1	 1	12.82	 1	0.00	12.82	
 2	10	47.26	 2	0.02	47.24	
 3	 8	61.81	12	0.97	60.84	
 4	 6	61.19	20	3.27	57.92	
 5	 8	10.56	26	3.41	7.15	
 6	 1	27.50	34	4.01	23.49	
 7	 4	25.75	35	4.74	21.01	
 8	 3	51.29	39	6.07	45.22	
 9	 6	69.67	42	6.57	63.10	
10	 2	60.19	48	8.04	52.15	
11	 6	69.44	50	8.12	61.32	
12	 7	52.59	56	9.20	43.39	
13	 9	57.37	63	9.94	47.43	
14	 9	16.51	72	10.11	6.40	
15	 5	61.00	81	10.98	50.02	
16	 6	26.91	86	11.86	15.05	
17	10	47.19	92	15.47	31.72	
18	 2	75.90	102	17.84	58.06	
19	 9	65.83	104	18.42	47.42	
20	 9	79.50	113	18.60	60.90	
