 1	16	223.60	 1	0.00	223.60	
 2	 6	351.52	17	0.84	350.68	
 3	10	334.65	23	1.66	332.99	
 4	13	70.91	33	3.53	67.38	
 5	 5	245.98	46	5.60	240.38	
 6	17	353.67	51	6.17	347.50	
 7	10	115.99	68	6.72	109.27	
 8	16	82.94	78	7.19	75.75	
 9	 9	364.64	94	13.93	350.71	
10	10	278.74	103	14.89	263.86	
11	19	170.48	113	15.23	155.25	
12	 9	232.04	132	16.40	215.64	
13	24	230.11	141	16.53	213.58	
14	 5	93.34	165	16.78	76.56	
15	 9	385.00	170	22.08	362.91	
16	23	176.55	179	23.14	153.41	
17	20	273.25	202	23.61	249.64	
18	23	32.39	222	23.68	8.71	
19	16	91.31	245	24.41	66.90	
20	 6	132.22	261	26.45	105.77	
21	11	287.20	267	26.63	260.57	
22	23	89.19	278	28.73	60.46	
23	11	176.69	301	32.11	144.58	
24	17	336.99	312	36.10	300.89	
25	 7	335.52	329	37.51	298.01	
26	19	310.44	336	38.93	271.51	
27	14	250.84	355	41.44	209.40	
28	10	136.58	369	43.47	93.11	
29	14	372.17	379	47.62	324.54	
30	 7	327.13	393	49.50	277.63	
31	11	369.69	400	51.53	318.16	
32	22	119.24	411	61.52	57.72	
33	24	268.76	433	62.20	206.57	
34	11	161.96	457	62.84	99.12	
35	17	108.52	468	65.40	43.12	
36	15	254.41	485	67.33	187.09	
37	23	267.96	500	70.64	197.33	
38	 8	341.29	523	72.21	269.07	
39	19	410.62	531	72.29	338.33	
40	 5	436.64	550	73.75	362.90	
41	 5	156.56	555	76.26	80.30	
42	 9	103.37	560	79.38	23.99	
43	 9	358.56	569	79.40	279.16	
44	13	426.93	578	79.54	347.38	
45	 6	195.31	591	89.66	105.65	
46	 8	324.57	597	91.66	232.91	
47	25	152.58	605	93.65	58.94	
48	16	331.60	630	94.04	237.56	
49	19	353.61	646	94.07	259.54	
50	17	385.34	665	94.27	291.07	
51	 9	287.44	682	94.33	193.11	
52	18	149.61	691	95.17	54.45	
53	11	240.92	709	99.06	141.86	
54	14	462.65	720	100.77	361.89	
55	19	262.49	734	102.12	160.37	
56	14	400.64	753	102.49	298.15	
57	20	203.16	767	103.03	100.13	
58	 7	182.31	787	103.38	78.93	
59	 5	311.50	794	105.49	206.01	
60	14	378.76	799	105.87	272.89	
