 1	 1	 1	83	
 1	 2	 1	31	
 1	 3	 1	30	
 1	 4	 2	34	
 1	 5	 2	87	
 1	 6	 2	 7	
 1	 7	 4	60	
 1	 8	 1	10	
 1	 9	 1	53	
 1	10	 3	22	
 1	11	 3	54	
 1	12	 4	46	
 1	13	 1	11	
 2	14	 1	30	
 2	15	 4	44	
 2	16	 1	 9	
 2	17	 3	29	
 2	18	 1	84	
 3	19	 1	45	
 3	20	 1	44	
 3	21	 8	36	
 3	22	 7	57	
 3	23	10	85	
 3	24	 2	38	
 3	25	 1	72	
 3	26	 1	76	
 3	27	 1	11	
 3	28	 1	63	
 3	29	 3	73	
 3	30	 1	25	
 3	31	 1	90	
 3	32	 1	49	
 3	33	 1	19	
 3	34	 4	61	
 4	35	 2	35	
 4	36	 6	54	
 4	37	 1	64	
 4	38	 1	32	
 4	39	 1	75	
 4	40	 1	66	
 4	41	 1	69	
 5	42	 1	67	
 5	43	 1	12	
 5	44	 1	52	
 5	45	 1	63	
 5	46	 1	 2	
 5	47	 1	58	
 5	48	 2	57	
 5	49	 5	 7	
 5	50	 1	29	
 5	51	 1	35	
 5	52	 3	88	
 5	53	 1	69	
 5	54	 5	80	
 5	55	 2	35	
 5	56	 3	67	
 5	57	 1	70	
 5	58	 1	40	
 5	59	 4	 4	
 5	60	10	32	
 5	61	 5	 6	
 5	62	 2	17	
 5	63	 1	67	
 5	64	 1	81	
 5	65	10	 8	
 6	66	 1	69	
 6	67	 3	27	
 6	68	 1	22	
 6	69	 1	36	
 6	70	 4	59	
 6	71	 1	12	
 6	72	 1	 3	
 6	73	 2	52	
 6	74	 3	67	
 6	75	10	51	
 6	76	 3	86	
 6	77	 1	40	
 6	78	 1	 7	
 6	79	 1	52	
 7	80	 4	72	
 7	81	 2	75	
 7	82	 1	28	
 7	83	 4	16	
 7	84	 6	11	
 7	85	 4	22	
 7	86	 4	84	
 7	87	 1	75	
 7	88	 4	83	
 7	89	 1	13	
 7	90	 2	21	
 7	91	 1	73	
 7	92	 2	64	
 7	93	 1	75	
 7	94	 1	89	
 8	95	 4	44	
 8	96	 1	73	
 8	97	 1	25	
 8	98	 3	50	
 8	99	 7	52	
 8	100	 3	69	
 8	101	 1	10	
 8	102	 1	72	
 8	103	 1	20	
 8	104	 1	 8	
 8	105	 8	31	
 9	106	 1	78	
 9	107	 8	82	
 9	108	 1	 8	
