 1	23	385.06	 1	0.00	385.06	
 2	12	64.02	24	1.07	62.96	
 3	22	31.60	36	3.31	28.29	
 4	15	203.35	58	3.57	199.78	
 5	22	243.91	73	6.38	237.53	
 6	25	310.14	95	7.47	302.67	
 7	 9	230.30	120	8.06	222.24	
 8	16	290.98	129	8.17	282.81	
 9	10	354.08	145	14.52	339.57	
10	25	254.16	155	16.61	237.55	
11	13	285.92	180	17.28	268.64	
12	 5	89.27	193	26.07	63.19	
13	 5	452.38	198	26.35	426.04	
14	 7	340.67	203	29.32	311.35	
15	23	384.32	210	29.97	354.35	
16	14	294.00	233	31.37	262.63	
17	21	208.77	247	32.69	176.08	
18	14	215.21	268	43.81	171.40	
19	18	343.38	282	50.80	292.57	
20	12	84.18	300	51.74	32.44	
21	23	435.31	312	52.00	383.31	
22	14	172.15	335	53.61	118.54	
23	 5	339.87	349	55.69	284.18	
24	13	73.83	354	61.76	12.06	
25	 7	481.46	367	63.63	417.83	
26	24	301.37	374	63.76	237.61	
27	 6	465.60	398	71.51	394.09	
28	18	374.95	404	71.72	303.23	
29	11	192.82	422	75.56	117.26	
30	 5	235.29	433	76.37	158.92	
31	15	166.36	438	77.28	89.09	
32	19	87.49	453	80.15	7.34	
33	25	252.88	472	82.58	170.31	
34	14	439.10	497	83.46	355.64	
35	 9	472.66	511	83.86	388.80	
36	 6	413.83	520	84.91	328.92	
37	21	355.36	526	85.36	270.00	
38	11	332.32	547	93.53	238.80	
39	23	236.03	558	93.99	142.04	
40	 6	480.30	581	94.35	385.95	
41	10	132.69	587	97.13	35.57	
42	18	218.91	597	97.53	121.37	
43	25	267.86	615	99.01	168.85	
44	 6	384.23	640	101.50	282.74	
45	14	313.99	646	102.39	211.60	
46	11	434.83	660	102.43	332.40	
47	19	313.05	671	102.56	210.49	
48	25	285.34	690	103.48	181.86	
49	 5	442.50	715	106.87	335.63	
50	17	473.51	720	107.40	366.11	
51	10	235.59	737	108.59	127.00	
52	17	327.85	747	112.59	215.26	
53	11	426.44	764	112.79	313.65	
54	24	142.79	775	113.74	29.05	
55	13	407.84	799	115.30	292.55	
56	 7	497.93	812	121.41	376.52	
57	 6	193.15	819	122.81	70.35	
58	14	295.16	825	123.53	171.63	
59	 5	465.91	839	126.25	339.65	
60	 8	461.97	844	127.29	334.68	
61	 6	334.99	852	128.02	206.97	
62	20	334.68	858	128.40	206.28	
63	 5	312.84	878	130.16	182.68	
64	10	386.71	883	130.32	256.39	
65	21	220.92	893	132.80	88.12	
66	 7	554.81	914	135.71	419.11	
67	22	352.90	921	135.98	216.92	
68	14	417.83	943	136.58	281.25	
69	 8	303.99	957	137.08	166.91	
70	19	276.93	965	137.93	139.00	
71	25	172.43	984	145.57	26.86	
72	13	454.80	1009	147.25	307.55	
73	 9	291.67	1022	148.32	143.36	
74	 6	216.43	1031	148.90	67.52	
75	20	302.26	1037	150.25	152.00	
76	 7	186.21	1057	151.89	34.32	
77	20	404.58	1064	154.74	249.83	
78	24	317.44	1084	155.04	162.40	
79	11	165.53	1108	156.76	8.76	
80	15	272.42	1119	158.70	113.72	
81	19	406.66	1134	159.96	246.70	
82	21	178.63	1153	162.18	16.44	
83	22	536.33	1174	162.65	373.67	
84	14	443.69	1196	164.81	278.88	
85	14	363.90	1210	166.85	197.04	
86	 7	511.82	1224	168.43	343.39	
87	 8	260.08	1231	169.13	90.95	
88	15	546.15	1239	170.93	375.22	
89	 6	193.39	1254	175.06	18.34	
90	21	519.70	1260	175.91	343.78	
91	 5	422.29	1281	176.63	245.66	
92	16	584.81	1286	183.69	401.11	
93	14	281.00	1302	189.29	91.71	
94	22	389.24	1316	193.85	195.39	
95	23	209.38	1338	195.00	14.38	
96	11	312.37	1361	195.88	116.49	
97	10	615.16	1372	197.70	417.46	
98	12	615.91	1382	201.31	414.60	
99	21	400.46	1394	201.94	198.52	
100	21	585.47	1415	202.67	382.81	
