 1	17	239.30	 1	0.00	239.30	
 2	25	182.86	18	0.99	181.87	
 3	20	83.30	43	1.27	82.04	
 4	 8	175.49	63	2.42	173.07	
 5	22	393.78	71	9.92	383.86	
 6	21	439.65	93	19.86	419.79	
 7	21	104.70	114	20.76	83.94	
 8	 9	186.92	135	22.04	164.88	
 9	19	318.36	144	31.04	287.31	
10	11	396.20	163	35.01	361.18	
11	14	472.18	174	36.76	435.42	
12	 5	354.10	188	41.68	312.42	
13	19	165.93	193	42.71	123.23	
14	16	282.50	212	42.80	239.69	
15	13	388.12	228	43.11	345.01	
16	15	174.47	241	44.88	129.59	
17	21	421.39	256	49.91	371.49	
18	22	287.10	277	53.06	234.05	
19	17	304.58	299	53.72	250.86	
20	10	207.18	316	54.19	152.99	
21	15	373.74	326	55.72	318.02	
22	 8	247.94	341	59.31	188.63	
23	 8	196.27	349	60.15	136.12	
24	12	419.48	357	63.57	355.90	
25	 6	99.80	369	65.48	34.32	
26	13	112.72	375	66.52	46.20	
27	18	201.84	388	67.15	134.69	
28	 8	414.41	406	75.74	338.67	
29	 8	416.58	414	76.77	339.81	
30	18	487.86	422	82.39	405.47	
31	13	386.18	440	84.00	302.18	
32	 5	400.58	453	88.33	312.25	
33	10	251.13	458	88.86	162.27	
34	 8	416.58	468	89.04	327.54	
35	 9	342.85	476	89.96	252.88	
36	12	150.01	485	92.38	57.63	
37	13	363.70	497	92.70	271.00	
38	22	331.70	510	93.32	238.38	
39	20	141.30	532	97.34	43.96	
40	 6	126.87	552	102.62	24.25	
41	11	298.88	558	105.81	193.07	
42	15	272.65	569	112.63	160.02	
43	 7	395.08	584	113.55	281.53	
44	18	144.60	591	114.19	30.41	
45	21	148.77	609	125.31	23.46	
46	17	167.65	630	126.91	40.74	
47	14	255.61	647	127.55	128.06	
48	18	340.12	661	132.37	207.75	
49	13	280.47	679	132.48	147.99	
50	13	354.53	692	132.59	221.94	
51	19	186.87	705	141.60	45.26	
52	 7	414.08	724	142.13	271.95	
53	 5	282.66	731	142.95	139.71	
54	20	455.26	736	144.28	310.98	
55	20	460.25	756	144.84	315.41	
56	22	404.69	776	145.91	258.78	
57	25	432.74	798	146.12	286.61	
58	13	238.94	823	146.30	92.64	
59	11	379.31	836	146.91	232.41	
60	 7	462.61	847	147.38	315.23	
61	18	257.39	854	151.98	105.42	
62	 6	464.28	872	153.08	311.20	
63	 5	175.60	878	153.38	22.22	
64	19	434.69	883	154.45	280.25	
65	15	210.80	902	155.36	55.44	
66	21	474.93	917	161.14	313.79	
67	 8	527.08	938	162.05	365.03	
68	18	350.90	946	163.52	187.38	
69	 6	469.09	964	173.81	295.28	
70	17	262.16	970	175.78	86.38	
71	11	498.29	987	176.49	321.80	
72	 8	560.04	998	178.04	381.99	
73	 8	452.42	1006	179.50	272.92	
74	12	240.31	1014	189.59	50.72	
75	 6	495.30	1026	193.62	301.68	
76	15	427.72	1032	193.77	233.95	
77	10	443.53	1047	194.01	249.52	
78	16	375.59	1057	195.24	180.35	
79	22	240.50	1073	195.38	45.12	
80	 9	303.77	1095	196.82	106.95	
81	13	554.12	1104	196.97	357.15	
82	13	389.80	1117	197.27	192.53	
83	15	236.89	1130	201.66	35.23	
84	15	541.80	1145	203.22	338.57	
85	 5	483.04	1160	203.86	279.18	
86	23	348.03	1165	206.19	141.84	
87	12	387.84	1188	208.70	179.14	
88	20	519.24	1200	214.75	304.49	
89	15	532.76	1220	214.85	317.91	
90	13	529.21	1235	216.94	312.28	
91	21	336.48	1248	217.14	119.34	
92	14	314.51	1269	228.41	86.10	
93	14	287.77	1283	241.36	46.41	
94	19	662.43	1297	244.39	418.04	
95	 9	478.00	1316	245.50	232.50	
96	24	442.22	1325	246.19	196.03	
97	14	395.29	1349	246.67	148.62	
98	21	483.86	1363	246.80	237.05	
99	22	595.12	1384	247.59	347.53	
100	25	486.42	1406	247.83	238.59	
